order_id,customer_id,order_date,order_status,payment_mode,product_id,product_category,order_value,discount_value,promised_delivery_date,actual_delivery_date,city,state,is_repeat_customer,shipment_partner,shipment_mode
ST2025001178,9820,2024-08-03 10:53:00,Returned,UPI,SKU04183,Grooming,2353.54,148.13,2024-08-08 10:53:00,2024-08-04 10:53:00,Mumbai,Karnataka,False,Bluedart,Surface
ST2025001179,8686,2024-06-23 07:42:00,Delivered,Wallet,SKU04324,Food,1386.13,466.93,2024-06-27 07:42:00,2024-06-24 07:42:00,Chennai,West Bengal,False,XpressBees,Air
ST2025001180,5232,2024-04-15 04:20:00,Placed,Card,SKU00623,Grooming,2860.56,109.54,2024-04-19 04:20:00,2024-04-19 04:20:00,Chennai,Delhi,False,XpressBees,Air
ST2025001181,9007,2024-10-14 09:34:00,Returned,UPI,SKU03382,Accessories,2670.73,34.82,2024-10-15 09:34:00,2024-10-18 09:34:00,Kolkata,Karnataka,False,Bluedart,Air
ST2025001182,2521,2024-04-11 20:11:00,Delivered,Wallet,SKU00485,Accessories,1678.45,468.27,2024-04-12 20:11:00,2024-04-12 20:11:00,Kolkata,Karnataka,True,Ecom,Air
ST2025001183,2500,2024-11-25 16:46:00,Placed,Card,SKU02888,Accessories,1212.72,82.81,2024-11-30 16:46:00,2024-12-02 16:46:00,Kolkata,Delhi,True,Ecom,Surface
ST2025001184,7737,2024-05-30 23:14:00,Delivered,Card,SKU00025,Food,2514.3,472.07,2024-05-31 23:14:00,2024-06-03 23:14:00,Kolkata,Karnataka,True,Delhivery,Air
ST2025001185,4294,2024-12-10 18:36:00,Cancelled,COD,SKU01815,Vet Pharma,3781.13,411.99,2024-12-12 18:36:00,2024-12-11 18:36:00,Kolkata,Tamil Nadu,True,Ecom,Air
ST2025001186,6085,2024-03-10 18:36:00,Delivered,COD,SKU01226,Vet Pharma,660.68,40.96,2024-03-14 18:36:00,2024-03-16 18:36:00,Chennai,Tamil Nadu,False,XpressBees,Surface
ST2025001187,3419,2024-08-04 07:27:00,Shipped,COD,SKU01249,Food,3226.6,222.57,2024-08-09 07:27:00,2024-08-10 07:27:00,Bangalore,Tamil Nadu,False,XpressBees,Surface
ST2025001188,4042,2024-07-21 22:24:00,Delivered,Wallet,SKU00779,Vet Pharma,2240.52,36.7,2024-07-26 22:24:00,2024-07-27 22:24:00,Hyderabad,West Bengal,False,Ecom,Air
ST2025001189,5497,2024-11-23 12:33:00,Delivered,Card,SKU02843,Food,2173.4,164.89,2024-11-26 12:33:00,2024-11-25 12:33:00,Chennai,Tamil Nadu,False,XpressBees,Surface
ST2025001190,2466,2024-11-05 02:33:00,Delivered,COD,SKU03701,Vet Pharma,3852.48,175.75,2024-11-06 02:33:00,2024-11-08 02:33:00,Chennai,West Bengal,False,Ecom,Surface
ST2025001191,4561,2024-03-18 08:18:00,Placed,COD,SKU01583,Grooming,2482.62,299.82,2024-03-23 08:18:00,2024-03-23 08:18:00,Mumbai,Tamil Nadu,True,Delhivery,Air
ST2025001192,1614,2024-02-14 18:47:00,Shipped,Card,SKU04849,Accessories,3347.49,487.95,2024-02-18 18:47:00,2024-02-17 18:47:00,Hyderabad,Maharashtra,True,Ecom,Surface
ST2025001193,6392,2024-07-26 15:13:00,Delivered,Wallet,SKU01714,Vet Pharma,2130.74,84.88,2024-07-30 15:13:00,2024-07-29 15:13:00,Chennai,Maharashtra,False,XpressBees,Air
ST2025001194,8693,2024-10-03 12:24:00,Delivered,COD,SKU03592,Food,1111.94,164.58,2024-10-05 12:24:00,2024-10-06 12:24:00,Kolkata,Delhi,True,XpressBees,Air
ST2025001195,4223,2024-07-07 22:42:00,Shipped,UPI,SKU04522,Grooming,2823.79,293.55,2024-07-12 22:42:00,2024-07-12 22:42:00,Chennai,West Bengal,False,Bluedart,Surface
ST2025001196,8138,2024-01-16 12:48:00,Shipped,Wallet,SKU03139,Vet Pharma,3704.23,85.71,2024-01-21 12:48:00,2024-01-18 12:48:00,Mumbai,Telangana,True,Delhivery,Air
ST2025001197,3667,2024-10-12 10:16:00,Placed,COD,SKU04756,Vet Pharma,3388.74,355.35,2024-10-13 10:16:00,2024-10-19 10:16:00,Mumbai,Tamil Nadu,True,Bluedart,Surface
ST2025001198,8980,2024-10-23 05:42:00,Delivered,UPI,SKU01518,Food,913.7,201.83,2024-10-26 05:42:00,2024-10-24 05:42:00,Delhi,Telangana,True,Ecom,Air
ST2025001199,1130,2024-06-07 07:42:00,Placed,COD,SKU02733,Grooming,1370.02,474.79,2024-06-11 07:42:00,2024-06-10 07:42:00,Mumbai,Telangana,True,Ecom,Surface
ST2025001200,3983,2024-10-05 13:04:00,Placed,Wallet,SKU04643,Accessories,2139.99,314.94,2024-10-10 13:04:00,2024-10-06 13:04:00,Mumbai,Tamil Nadu,False,Bluedart,Surface
ST2025001201,5278,2024-11-06 20:03:00,Placed,Card,SKU02964,Food,2350.67,181.54,2024-11-07 20:03:00,2024-11-13 20:03:00,Delhi,Karnataka,False,Bluedart,Surface
ST2025001202,8126,2024-07-25 17:47:00,Delivered,Card,SKU03864,Vet Pharma,896.18,359.74,2024-07-30 17:47:00,2024-07-27 17:47:00,Chennai,Delhi,False,Bluedart,Surface
ST2025001203,9230,2024-11-08 22:06:00,Shipped,Wallet,SKU03769,Accessories,1035.55,419.38,2024-11-10 22:06:00,2024-11-14 22:06:00,Pune,West Bengal,False,Bluedart,Surface
ST2025001204,8694,2024-04-02 22:57:00,Shipped,COD,SKU01497,Vet Pharma,3071.5,400.24,2024-04-06 22:57:00,2024-04-04 22:57:00,Mumbai,Telangana,False,Bluedart,Surface
ST2025001205,7640,2024-04-05 10:05:00,Cancelled,Wallet,SKU03728,Food,2961.72,131.38,2024-04-07 10:05:00,2024-04-12 10:05:00,Bangalore,Karnataka,False,XpressBees,Air
ST2025001206,6468,2024-05-18 15:55:00,Placed,UPI,SKU01736,Grooming,3380.95,208.49,2024-05-20 15:55:00,2024-05-24 15:55:00,Delhi,Karnataka,False,Delhivery,Surface
ST2025001207,1920,2024-04-01 04:17:00,Shipped,COD,SKU01344,Accessories,3741.78,226.09,2024-04-06 04:17:00,2024-04-08 04:17:00,Pune,Tamil Nadu,True,Bluedart,Surface
ST2025001208,8564,2024-04-16 04:13:00,Cancelled,Wallet,SKU02268,Food,1336.81,194.19,2024-04-21 04:13:00,2024-04-22 04:13:00,Pune,Delhi,False,Delhivery,Air
ST2025001209,9684,2024-09-08 22:02:00,Shipped,Card,SKU03916,Food,3459.44,155.43,2024-09-09 22:02:00,2024-09-14 22:02:00,Delhi,Tamil Nadu,False,Delhivery,Surface
ST2025001210,9502,2024-07-31 02:44:00,Delivered,Wallet,SKU00049,Accessories,2714.15,376.37,2024-08-05 02:44:00,2024-08-07 02:44:00,Pune,Delhi,True,Ecom,Surface
ST2025001211,9930,2024-12-03 14:06:00,Placed,COD,SKU02511,Grooming,3837.42,6.11,2024-12-07 14:06:00,2024-12-06 14:06:00,Chennai,Tamil Nadu,False,XpressBees,Surface
ST2025001212,4241,2024-08-06 20:30:00,Delivered,Wallet,SKU03335,Vet Pharma,1197.49,146.77,2024-08-07 20:30:00,2024-08-07 20:30:00,Pune,Delhi,False,Delhivery,Air
ST2025001213,1545,2024-07-29 20:44:00,Shipped,Card,SKU03661,Accessories,1188.24,70.81,2024-08-01 20:44:00,2024-08-01 20:44:00,Pune,Maharashtra,False,Delhivery,Surface
ST2025001214,5346,2024-02-15 23:55:00,Delivered,UPI,SKU01747,Food,2861.53,64.38,2024-02-17 23:55:00,2024-02-16 23:55:00,Mumbai,Karnataka,True,Delhivery,Air
ST2025001215,4810,2024-08-18 17:39:00,Shipped,Wallet,SKU00496,Accessories,3724.38,138.48,2024-08-22 17:39:00,2024-08-23 17:39:00,Bangalore,West Bengal,False,Delhivery,Air
ST2025001216,8206,2024-03-07 00:58:00,Shipped,Wallet,SKU00634,Accessories,3324.54,381.08,2024-03-09 00:58:00,2024-03-10 00:58:00,Chennai,Karnataka,False,XpressBees,Surface
ST2025001217,3032,2024-09-06 05:53:00,Delivered,UPI,SKU04698,Grooming,2949.1,484.71,2024-09-10 05:53:00,2024-09-07 05:53:00,Mumbai,Karnataka,True,XpressBees,Air
ST2025001218,9436,2024-06-02 23:14:00,Returned,Wallet,SKU02818,Grooming,1641.14,257.31,2024-06-04 23:14:00,2024-06-07 23:14:00,Chennai,Delhi,True,Ecom,Air
ST2025001219,1271,2024-12-01 09:03:00,Placed,Card,SKU02721,Vet Pharma,2913.4,169.49,2024-12-02 09:03:00,2024-12-05 09:03:00,Pune,Karnataka,False,Bluedart,Surface
ST2025001220,4511,2024-05-18 11:04:00,Delivered,UPI,SKU00176,Accessories,3234.22,414.59,2024-05-21 11:04:00,2024-05-25 11:04:00,Delhi,Maharashtra,False,Ecom,Surface
ST2025001221,2771,2024-06-23 06:51:00,Shipped,Card,SKU03161,Grooming,3050.15,33.55,2024-06-26 06:51:00,2024-06-28 06:51:00,Delhi,Maharashtra,False,Delhivery,Surface
ST2025001222,5361,2024-04-16 06:38:00,Delivered,Card,SKU00639,Grooming,2755.72,46.58,2024-04-21 06:38:00,2024-04-20 06:38:00,Mumbai,Telangana,False,Ecom,Air
ST2025001223,8069,2024-05-11 16:16:00,Shipped,Card,SKU03358,Food,331.46,172.68,2024-05-14 16:16:00,2024-05-14 16:16:00,Kolkata,Karnataka,False,Delhivery,Surface
ST2025001224,1920,2024-08-29 19:17:00,Delivered,COD,SKU04393,Grooming,2689.9,224.2,2024-09-02 19:17:00,2024-09-02 19:17:00,Chennai,Tamil Nadu,False,Ecom,Surface
ST2025001225,9190,2024-03-03 01:32:00,Shipped,UPI,SKU00475,Accessories,1991.43,398.92,2024-03-07 01:32:00,2024-03-06 01:32:00,Pune,Tamil Nadu,False,Ecom,Surface
ST2025001226,4430,2024-10-29 19:11:00,Shipped,COD,SKU03828,Accessories,3852.04,462.63,2024-10-31 19:11:00,2024-11-02 19:11:00,Mumbai,Tamil Nadu,False,Ecom,Surface
ST2025001227,5435,2024-11-27 15:48:00,Placed,COD,SKU01647,Food,2487.68,265.64,2024-12-02 15:48:00,2024-11-28 15:48:00,Pune,West Bengal,False,XpressBees,Air
ST2025001228,4760,2024-01-31 01:04:00,Placed,Wallet,SKU01959,Food,2491.67,247.82,2024-02-01 01:04:00,2024-02-03 01:04:00,Hyderabad,Maharashtra,True,Ecom,Air
ST2025001229,3050,2024-01-16 21:47:00,Cancelled,UPI,SKU04121,Food,3977.11,106.51,2024-01-21 21:47:00,2024-01-19 21:47:00,Mumbai,Telangana,True,XpressBees,Surface
ST2025001230,2165,2024-08-03 06:49:00,Returned,Wallet,SKU00349,Accessories,510.31,225.59,2024-08-07 06:49:00,2024-08-06 06:49:00,Pune,West Bengal,False,XpressBees,Air
ST2025001231,9567,2024-12-08 11:29:00,Delivered,COD,SKU00637,Accessories,1213.82,461.82,2024-12-13 11:29:00,2024-12-14 11:29:00,Hyderabad,Telangana,True,Ecom,Surface
ST2025001232,3033,2024-04-17 14:40:00,Shipped,Wallet,SKU03615,Vet Pharma,2675.91,196.45,2024-04-20 14:40:00,2024-04-24 14:40:00,Delhi,Maharashtra,True,Delhivery,Surface
ST2025001233,7467,2024-03-07 14:46:00,Shipped,Card,SKU03821,Grooming,1363.66,105.34,2024-03-08 14:46:00,2024-03-10 14:46:00,Bangalore,Telangana,False,XpressBees,Air
ST2025001234,1145,2024-11-23 16:08:00,Delivered,COD,SKU04323,Food,1482.68,168.65,2024-11-28 16:08:00,2024-11-27 16:08:00,Delhi,Tamil Nadu,True,Ecom,Air
ST2025001235,5388,2024-01-25 08:50:00,Returned,Card,SKU04134,Grooming,3586.68,257.3,2024-01-29 08:50:00,2024-02-01 08:50:00,Bangalore,Tamil Nadu,True,Ecom,Air
ST2025001236,8832,2024-06-07 22:42:00,Delivered,UPI,SKU02618,Grooming,2380.51,299.29,2024-06-10 22:42:00,2024-06-13 22:42:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025001237,9623,2024-07-31 09:02:00,Delivered,Wallet,SKU01205,Vet Pharma,546.03,216.21,2024-08-02 09:02:00,2024-08-04 09:02:00,Bangalore,Tamil Nadu,False,XpressBees,Surface
ST2025001238,9896,2024-02-01 08:25:00,Returned,COD,SKU02162,Accessories,1346.82,379.27,2024-02-06 08:25:00,2024-02-05 08:25:00,Chennai,Delhi,True,Delhivery,Surface
ST2025001239,9173,2024-12-22 10:42:00,Cancelled,UPI,SKU02180,Grooming,442.82,292.23,2024-12-27 10:42:00,2024-12-26 10:42:00,Hyderabad,Tamil Nadu,False,Bluedart,Air
ST2025001240,3632,2024-02-28 15:51:00,Shipped,Card,SKU00348,Food,2291.1,332.52,2024-03-01 15:51:00,2024-03-05 15:51:00,Chennai,Karnataka,False,XpressBees,Surface
ST2025001241,5494,2024-08-02 07:01:00,Placed,Wallet,SKU01204,Food,817.08,431.46,2024-08-06 07:01:00,2024-08-09 07:01:00,Mumbai,Maharashtra,True,Bluedart,Surface
ST2025001242,9056,2024-02-13 09:59:00,Delivered,Wallet,SKU00983,Accessories,3449.89,432.84,2024-02-14 09:59:00,2024-02-20 09:59:00,Mumbai,Maharashtra,False,Ecom,Surface
ST2025001243,8511,2024-07-10 02:34:00,Delivered,COD,SKU00732,Accessories,2372.66,101.75,2024-07-13 02:34:00,2024-07-15 02:34:00,Pune,Telangana,True,XpressBees,Air
ST2025001244,2828,2024-02-06 01:06:00,Shipped,Wallet,SKU02601,Accessories,378.6,311.67,2024-02-11 01:06:00,2024-02-07 01:06:00,Mumbai,Telangana,False,XpressBees,Air
ST2025001245,5805,2024-11-28 06:07:00,Shipped,Wallet,SKU00453,Food,1308.37,358.32,2024-11-30 06:07:00,2024-11-30 06:07:00,Delhi,Telangana,False,Delhivery,Surface
ST2025001246,1806,2024-05-23 20:33:00,Delivered,Card,SKU04074,Accessories,2522.9,72.93,2024-05-26 20:33:00,2024-05-24 20:33:00,Kolkata,Karnataka,True,Bluedart,Air
ST2025001247,8486,2024-02-19 21:00:00,Delivered,Card,SKU02895,Vet Pharma,1441.67,421.38,2024-02-21 21:00:00,2024-02-22 21:00:00,Pune,Tamil Nadu,True,Delhivery,Surface
ST2025001248,9202,2024-07-31 23:02:00,Shipped,Card,SKU02235,Vet Pharma,2125.73,90.23,2024-08-03 23:02:00,2024-08-01 23:02:00,Mumbai,Maharashtra,False,Ecom,Air
ST2025001249,2868,2024-05-09 08:35:00,Delivered,UPI,SKU00164,Food,3651.04,399.64,2024-05-10 08:35:00,2024-05-13 08:35:00,Chennai,Tamil Nadu,False,Delhivery,Surface
ST2025001250,8878,2024-10-26 01:11:00,Delivered,UPI,SKU01448,Vet Pharma,1497.64,80.73,2024-10-29 01:11:00,2024-10-30 01:11:00,Chennai,Telangana,False,Delhivery,Surface
ST2025001251,6690,2024-09-15 15:15:00,Delivered,Wallet,SKU03870,Grooming,1443.11,370.89,2024-09-18 15:15:00,2024-09-18 15:15:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025001252,8827,2024-04-08 10:40:00,Placed,UPI,SKU00102,Accessories,3306.06,74.07,2024-04-12 10:40:00,2024-04-09 10:40:00,Mumbai,Telangana,True,XpressBees,Surface
ST2025001253,6429,2024-07-01 21:14:00,Delivered,COD,SKU04055,Vet Pharma,1377.21,189.41,2024-07-03 21:14:00,2024-07-03 21:14:00,Pune,West Bengal,False,Ecom,Air
ST2025001254,4564,2024-08-23 17:31:00,Delivered,Card,SKU03708,Accessories,450.14,71.76,2024-08-28 17:31:00,2024-08-24 17:31:00,Hyderabad,Karnataka,False,Ecom,Air
ST2025001255,2389,2024-01-21 03:18:00,Placed,UPI,SKU01453,Vet Pharma,846.64,135.36,2024-01-26 03:18:00,2024-01-28 03:18:00,Hyderabad,Maharashtra,False,Delhivery,Surface
ST2025001256,8274,2024-07-06 22:49:00,Delivered,Wallet,SKU04787,Accessories,3802.88,492.26,2024-07-10 22:49:00,2024-07-12 22:49:00,Delhi,Telangana,False,XpressBees,Air
ST2025001257,1824,2024-12-19 07:29:00,Shipped,Card,SKU02659,Food,3743.18,53.84,2024-12-24 07:29:00,2024-12-23 07:29:00,Chennai,Telangana,False,XpressBees,Air
ST2025001258,3265,2024-05-07 14:27:00,Shipped,UPI,SKU00536,Grooming,1015.53,203.23,2024-05-08 14:27:00,2024-05-12 14:27:00,Chennai,West Bengal,True,Delhivery,Surface
ST2025001259,1936,2024-06-28 17:53:00,Shipped,Card,SKU01701,Accessories,2280.98,338.46,2024-07-02 17:53:00,2024-07-04 17:53:00,Delhi,Telangana,False,Ecom,Air
ST2025001260,7402,2024-01-26 03:54:00,Shipped,UPI,SKU01464,Grooming,678.87,47.3,2024-01-27 03:54:00,2024-01-28 03:54:00,Chennai,Karnataka,False,XpressBees,Surface
ST2025001261,4845,2024-02-05 03:44:00,Shipped,Wallet,SKU04220,Accessories,2747.51,54.52,2024-02-09 03:44:00,2024-02-06 03:44:00,Bangalore,Tamil Nadu,False,Bluedart,Air
ST2025001262,2796,2024-07-31 17:17:00,Delivered,UPI,SKU04345,Food,863.43,71.63,2024-08-03 17:17:00,2024-08-06 17:17:00,Pune,Tamil Nadu,False,Bluedart,Surface
ST2025001263,9245,2024-04-08 03:29:00,Placed,UPI,SKU01972,Grooming,341.69,322.49,2024-04-09 03:29:00,2024-04-11 03:29:00,Delhi,Tamil Nadu,True,Ecom,Air
ST2025001264,8214,2024-09-23 00:37:00,Returned,UPI,SKU01453,Vet Pharma,3325.85,454.67,2024-09-24 00:37:00,2024-09-26 00:37:00,Kolkata,Karnataka,False,Ecom,Surface
ST2025001265,1726,2024-07-12 03:11:00,Delivered,Card,SKU01594,Grooming,1402.79,412.99,2024-07-14 03:11:00,2024-07-18 03:11:00,Chennai,West Bengal,False,Ecom,Surface
ST2025001266,3736,2024-01-21 21:56:00,Placed,UPI,SKU00713,Accessories,567.81,491.53,2024-01-23 21:56:00,2024-01-22 21:56:00,Delhi,Tamil Nadu,False,Bluedart,Surface
ST2025001267,2913,2024-04-05 20:07:00,Placed,UPI,SKU03656,Grooming,3360.53,289.07,2024-04-10 20:07:00,2024-04-09 20:07:00,Bangalore,Tamil Nadu,False,Bluedart,Air
ST2025001268,8657,2024-07-17 01:51:00,Delivered,UPI,SKU04343,Food,3085.23,480.74,2024-07-19 01:51:00,2024-07-22 01:51:00,Bangalore,Karnataka,False,XpressBees,Air
ST2025001269,3466,2024-05-26 12:26:00,Delivered,Card,SKU04577,Grooming,2782.47,152.47,2024-05-29 12:26:00,2024-06-02 12:26:00,Pune,Maharashtra,True,Ecom,Air
ST2025001270,8312,2024-03-01 09:22:00,Placed,Wallet,SKU04085,Grooming,3658.31,210.75,2024-03-03 09:22:00,2024-03-03 09:22:00,Mumbai,Telangana,False,XpressBees,Air
ST2025001271,9194,2024-03-02 00:42:00,Shipped,Wallet,SKU01449,Grooming,2033.52,198.02,2024-03-07 00:42:00,2024-03-08 00:42:00,Chennai,Telangana,False,Bluedart,Air
ST2025001272,8906,2024-10-28 00:44:00,Delivered,Wallet,SKU03649,Vet Pharma,643.02,23.68,2024-10-31 00:44:00,2024-10-29 00:44:00,Kolkata,Karnataka,False,Bluedart,Air
ST2025001273,5876,2024-06-25 12:31:00,Placed,UPI,SKU02014,Grooming,386.18,414.85,2024-06-30 12:31:00,2024-06-27 12:31:00,Kolkata,Tamil Nadu,True,Bluedart,Air
ST2025001274,8287,2024-10-07 05:13:00,Cancelled,Card,SKU00459,Accessories,1376.0,12.36,2024-10-12 05:13:00,2024-10-11 05:13:00,Pune,West Bengal,False,Bluedart,Air
ST2025001275,1892,2024-12-21 18:04:00,Delivered,Wallet,SKU02844,Accessories,484.3,364.94,2024-12-26 18:04:00,2024-12-22 18:04:00,Bangalore,Delhi,True,XpressBees,Air
ST2025001276,5675,2024-06-02 01:59:00,Shipped,Wallet,SKU00593,Grooming,2211.71,203.53,2024-06-04 01:59:00,2024-06-04 01:59:00,Bangalore,Tamil Nadu,False,Bluedart,Surface
ST2025001277,2933,2024-08-02 17:24:00,Shipped,Wallet,SKU00498,Grooming,205.82,3.12,2024-08-05 17:24:00,2024-08-09 17:24:00,Pune,Delhi,False,Bluedart,Air
ST2025001278,2380,2024-11-14 15:23:00,Placed,COD,SKU02135,Vet Pharma,1858.49,144.97,2024-11-19 15:23:00,2024-11-15 15:23:00,Bangalore,Telangana,True,Ecom,Surface
ST2025001279,2290,2024-03-06 04:46:00,Delivered,Card,SKU02450,Food,837.07,173.06,2024-03-10 04:46:00,2024-03-11 04:46:00,Mumbai,West Bengal,False,Delhivery,Surface
ST2025001280,2640,2024-06-06 13:38:00,Placed,COD,SKU04293,Accessories,1567.83,482.35,2024-06-10 13:38:00,2024-06-08 13:38:00,Chennai,Karnataka,False,Delhivery,Surface
ST2025001281,8490,2024-06-10 04:05:00,Shipped,UPI,SKU02812,Vet Pharma,2748.88,330.54,2024-06-12 04:05:00,2024-06-13 04:05:00,Delhi,West Bengal,True,XpressBees,Air
ST2025001282,2218,2024-11-19 08:01:00,Delivered,Wallet,SKU00027,Accessories,1501.21,271.79,2024-11-22 08:01:00,2024-11-21 08:01:00,Mumbai,Tamil Nadu,True,Bluedart,Air
ST2025001283,6016,2024-11-01 07:39:00,Shipped,UPI,SKU03917,Accessories,1464.16,63.53,2024-11-04 07:39:00,2024-11-03 07:39:00,Chennai,Karnataka,False,Bluedart,Surface
ST2025001284,7881,2024-07-14 06:22:00,Delivered,Card,SKU01718,Grooming,3964.39,195.55,2024-07-19 06:22:00,2024-07-20 06:22:00,Bangalore,Tamil Nadu,False,Delhivery,Surface
ST2025001285,1954,2024-09-11 21:04:00,Delivered,UPI,SKU02254,Accessories,2917.44,17.88,2024-09-16 21:04:00,2024-09-17 21:04:00,Mumbai,Tamil Nadu,False,Bluedart,Air
ST2025001286,8291,2024-09-19 04:12:00,Delivered,UPI,SKU03643,Food,2128.37,380.84,2024-09-24 04:12:00,2024-09-24 04:12:00,Hyderabad,West Bengal,False,Ecom,Air
ST2025001287,1974,2024-11-17 14:15:00,Cancelled,Wallet,SKU03656,Food,2380.6,81.39,2024-11-22 14:15:00,2024-11-23 14:15:00,Hyderabad,Tamil Nadu,False,Bluedart,Surface
ST2025001288,5133,2024-12-23 18:33:00,Delivered,Card,SKU03299,Food,2537.7,297.22,2024-12-25 18:33:00,2024-12-25 18:33:00,Bangalore,Delhi,False,Bluedart,Surface
ST2025001289,6370,2024-11-22 12:32:00,Shipped,UPI,SKU04699,Vet Pharma,244.62,349.7,2024-11-25 12:32:00,2024-11-25 12:32:00,Chennai,Karnataka,True,Delhivery,Air
ST2025001290,4972,2024-11-02 11:24:00,Shipped,COD,SKU04458,Food,459.02,183.25,2024-11-04 11:24:00,2024-11-09 11:24:00,Chennai,Telangana,True,Delhivery,Air
ST2025001291,6295,2024-10-22 04:16:00,Shipped,Wallet,SKU01284,Food,2649.38,316.3,2024-10-25 04:16:00,2024-10-29 04:16:00,Mumbai,Maharashtra,False,Bluedart,Surface
ST2025001292,9228,2024-07-13 16:41:00,Delivered,COD,SKU01087,Accessories,1553.21,382.12,2024-07-14 16:41:00,2024-07-16 16:41:00,Hyderabad,Delhi,False,Bluedart,Air
ST2025001293,4020,2024-04-27 08:42:00,Shipped,Wallet,SKU02016,Vet Pharma,363.46,92.06,2024-04-29 08:42:00,2024-04-29 08:42:00,Kolkata,Telangana,False,Bluedart,Surface
ST2025001294,9987,2024-08-29 03:56:00,Returned,UPI,SKU01716,Grooming,1295.43,300.43,2024-08-30 03:56:00,2024-09-01 03:56:00,Chennai,Karnataka,False,Bluedart,Surface
ST2025001295,5036,2024-03-02 08:18:00,Delivered,Wallet,SKU01727,Vet Pharma,651.59,366.94,2024-03-05 08:18:00,2024-03-09 08:18:00,Mumbai,Maharashtra,False,XpressBees,Surface
ST2025001296,6068,2024-09-12 08:21:00,Shipped,UPI,SKU00908,Vet Pharma,3677.81,178.52,2024-09-15 08:21:00,2024-09-14 08:21:00,Mumbai,Maharashtra,True,Delhivery,Air
ST2025001297,6233,2024-01-07 03:06:00,Delivered,COD,SKU03464,Grooming,931.26,81.25,2024-01-09 03:06:00,2024-01-13 03:06:00,Hyderabad,Karnataka,False,Ecom,Air
ST2025001298,1317,2024-03-01 01:09:00,Shipped,UPI,SKU04342,Grooming,703.21,143.06,2024-03-04 01:09:00,2024-03-08 01:09:00,Bangalore,Delhi,False,XpressBees,Surface
ST2025001299,3396,2024-09-10 21:40:00,Delivered,Wallet,SKU04443,Grooming,2560.75,466.54,2024-09-11 21:40:00,2024-09-17 21:40:00,Mumbai,West Bengal,False,XpressBees,Air
ST2025001300,3162,2024-10-10 21:10:00,Delivered,Wallet,SKU04468,Accessories,2159.36,178.72,2024-10-15 21:10:00,2024-10-12 21:10:00,Bangalore,West Bengal,False,XpressBees,Air
ST2025001301,3745,2024-07-26 15:43:00,Placed,Wallet,SKU00809,Accessories,2367.34,53.85,2024-07-29 15:43:00,2024-07-28 15:43:00,Hyderabad,Tamil Nadu,False,XpressBees,Surface
ST2025001302,2591,2024-08-21 05:55:00,Placed,COD,SKU02897,Accessories,1828.4,41.36,2024-08-26 05:55:00,2024-08-22 05:55:00,Mumbai,Tamil Nadu,False,Bluedart,Surface
ST2025001303,7183,2024-12-13 04:27:00,Cancelled,Card,SKU02171,Food,1948.6,90.25,2024-12-14 04:27:00,2024-12-20 04:27:00,Delhi,Tamil Nadu,False,Bluedart,Surface
ST2025001304,4930,2024-08-08 12:14:00,Delivered,COD,SKU03129,Grooming,3148.37,63.76,2024-08-10 12:14:00,2024-08-15 12:14:00,Hyderabad,Telangana,False,Ecom,Air
ST2025001305,2312,2024-07-08 02:16:00,Returned,UPI,SKU04256,Accessories,996.7,247.52,2024-07-09 02:16:00,2024-07-10 02:16:00,Hyderabad,Karnataka,False,Ecom,Surface
ST2025001306,5311,2024-04-22 04:09:00,Placed,UPI,SKU01151,Accessories,1676.64,173.78,2024-04-27 04:09:00,2024-04-29 04:09:00,Delhi,Delhi,True,Bluedart,Air
ST2025001307,8314,2024-10-20 00:34:00,Shipped,COD,SKU03679,Vet Pharma,3837.63,420.7,2024-10-22 00:34:00,2024-10-24 00:34:00,Hyderabad,West Bengal,False,Bluedart,Air
ST2025001308,3383,2024-04-18 11:30:00,Placed,COD,SKU01335,Accessories,881.44,440.54,2024-04-19 11:30:00,2024-04-22 11:30:00,Delhi,Karnataka,False,Delhivery,Air
ST2025001309,4239,2024-08-31 23:12:00,Delivered,UPI,SKU00518,Grooming,1281.03,236.64,2024-09-04 23:12:00,2024-09-05 23:12:00,Delhi,West Bengal,True,Ecom,Surface
ST2025001310,3139,2024-11-08 05:24:00,Shipped,UPI,SKU01289,Grooming,887.53,444.26,2024-11-13 05:24:00,2024-11-12 05:24:00,Hyderabad,Maharashtra,False,Delhivery,Surface
ST2025001311,2704,2024-03-31 10:13:00,Placed,UPI,SKU00746,Food,228.91,225.23,2024-04-01 10:13:00,2024-04-03 10:13:00,Delhi,Telangana,False,Ecom,Surface
ST2025001312,7924,2024-05-19 23:02:00,Delivered,Card,SKU04516,Food,1188.85,320.98,2024-05-21 23:02:00,2024-05-21 23:02:00,Delhi,Delhi,False,Bluedart,Surface
ST2025001313,1362,2024-01-01 16:10:00,Delivered,Card,SKU03968,Vet Pharma,328.9,81.27,2024-01-02 16:10:00,2024-01-04 16:10:00,Hyderabad,Maharashtra,True,Ecom,Air
ST2025001314,3604,2024-05-19 05:49:00,Shipped,COD,SKU04236,Food,745.54,26.29,2024-05-21 05:49:00,2024-05-22 05:49:00,Delhi,Tamil Nadu,False,Bluedart,Air
