ticket_id,customer_id,order_id,issue_category,created_at,resolved_at,resolution_status,csat_score
TKT001395,8394,ST2025004662,Vet Consult,2024-04-28 07:11:00,2024-05-03 17:11:00,Resolved,3
TKT001396,6558,ST2025007208,Product Issue,2024-03-03 10:24:00,2024-03-06 08:24:00,Resolved,1
TKT001397,1508,ST2025003566,Payment Issue,2024-01-24 09:17:00,2024-01-24 19:17:00,Resolved,3
TKT001398,2231,ST2025005138,Delivery Delay,2024-12-11 07:17:00,2024-12-12 08:17:00,Resolved,5
TKT001399,3568,ST2025006930,Payment Issue,2024-04-29 01:10:00,2024-05-07 06:10:00,Resolved,5
TKT001400,4815,ST2025000709,Product Issue,2024-02-22 08:38:00,2024-02-26 15:38:00,Resolved,3
TKT001401,8903,ST2025000680,Vet Consult,2024-10-24 21:07:00,2024-10-29 14:07:00,Resolved,5
TKT001402,5512,ST2025001428,Product Issue,2024-05-25 20:20:00,2024-05-28 19:20:00,Pending,4
TKT001403,9841,ST2025003707,Delivery Delay,2024-08-11 07:19:00,2024-08-14 03:19:00,Resolved,4
TKT001404,6053,ST2025006261,Vet Consult,2024-09-10 09:28:00,2024-09-12 05:28:00,Resolved,5
TKT001405,5588,ST2025007967,Product Issue,2024-11-13 03:16:00,2024-11-13 08:16:00,Resolved,5
TKT001406,2214,ST2025009971,Product Issue,2024-01-08 01:39:00,2024-01-12 10:39:00,Resolved,2
TKT001407,7295,ST2025009379,Delivery Delay,2024-05-02 13:06:00,2024-05-05 00:06:00,Resolved,5
TKT001408,4985,ST2025004641,Delivery Delay,2024-01-22 17:45:00,2024-01-27 17:45:00,Resolved,5
TKT001409,7430,ST2025000517,Payment Issue,2024-02-09 21:26:00,2024-02-15 12:26:00,Pending,2
TKT001410,6670,ST2025004106,Vet Consult,2024-02-28 18:34:00,2024-02-29 22:34:00,Resolved,3
TKT001411,2780,ST2025008370,Delivery Delay,2024-09-24 21:22:00,2024-09-28 21:22:00,Resolved,4
TKT001412,4891,ST2025000596,Vet Consult,2024-03-31 08:31:00,2024-04-06 04:31:00,Pending,2
TKT001413,6972,ST2025007920,Payment Issue,2024-01-07 05:03:00,2024-01-13 01:03:00,Resolved,4
TKT001414,4568,ST2025009311,Payment Issue,2024-02-13 16:01:00,2024-02-17 10:01:00,Resolved,3
TKT001415,7368,ST2025007849,Vet Consult,2024-01-29 01:54:00,2024-02-05 02:54:00,Resolved,4
TKT001416,1233,ST2025008725,Vet Consult,2024-02-17 19:01:00,2024-02-25 21:01:00,Resolved,5
TKT001417,9212,ST2025009924,Delivery Delay,2024-10-01 12:24:00,2024-10-04 05:24:00,Resolved,5
TKT001418,8715,ST2025007400,Product Issue,2024-12-30 12:56:00,2025-01-01 21:56:00,Resolved,5
TKT001419,1686,ST2025005535,Delivery Delay,2024-07-29 19:11:00,2024-08-06 21:11:00,Resolved,5
TKT001420,9995,ST2025009460,Delivery Delay,2024-09-20 00:12:00,2024-09-23 23:12:00,Resolved,2
TKT001421,9643,ST2025006173,Vet Consult,2024-06-19 12:07:00,2024-06-23 06:07:00,Resolved,4
TKT001422,6944,ST2025004083,Delivery Delay,2024-05-16 23:24:00,2024-05-21 11:24:00,Pending,2
TKT001423,4719,ST2025005150,Payment Issue,2024-08-20 09:13:00,2024-08-27 02:13:00,Resolved,2
TKT001424,9456,ST2025003688,Product Issue,2024-12-22 21:43:00,2024-12-26 17:43:00,Pending,4
TKT001425,4932,ST2025003673,Payment Issue,2024-09-15 21:03:00,2024-09-20 02:03:00,Pending,1
TKT001426,1783,ST2025007686,Vet Consult,2024-12-08 06:18:00,2024-12-13 08:18:00,Resolved,1
TKT001427,7961,ST2025003765,Vet Consult,2024-03-24 07:55:00,2024-03-25 21:55:00,Resolved,1
TKT001428,8420,ST2025005199,Payment Issue,2024-01-04 12:29:00,2024-01-12 19:29:00,Resolved,1
TKT001429,5873,ST2025006698,Payment Issue,2024-04-09 22:23:00,2024-04-10 04:23:00,Resolved,3
TKT001430,4731,ST2025004916,Product Issue,2024-09-07 08:23:00,2024-09-14 01:23:00,Resolved,4
TKT001431,4055,ST2025006595,Payment Issue,2024-11-06 19:47:00,2024-11-10 18:47:00,Pending,5
TKT001432,1547,ST2025009604,Vet Consult,2024-11-26 10:08:00,2024-11-28 09:08:00,Resolved,4
TKT001433,5566,ST2025007904,Product Issue,2024-10-06 03:33:00,2024-10-10 17:33:00,Pending,2
TKT001434,4196,ST2025009559,Delivery Delay,2024-11-27 21:54:00,2024-11-29 19:54:00,Resolved,1
TKT001435,7103,ST2025001238,Delivery Delay,2024-07-27 22:28:00,2024-07-30 07:28:00,Pending,4
TKT001436,2652,ST2025001676,Payment Issue,2024-08-06 07:28:00,2024-08-10 03:28:00,Resolved,4
TKT001437,6551,ST2025005985,Delivery Delay,2024-08-05 11:15:00,2024-08-06 02:15:00,Pending,2
TKT001438,6930,ST2025003624,Payment Issue,2024-06-27 09:25:00,2024-07-03 11:25:00,Resolved,3
TKT001439,2997,ST2025007843,Delivery Delay,2024-07-03 22:38:00,2024-07-11 20:38:00,Pending,4
TKT001440,3197,ST2025007138,Payment Issue,2024-02-13 14:03:00,2024-02-18 21:03:00,Resolved,2
TKT001441,5552,ST2025006187,Delivery Delay,2024-05-20 06:54:00,2024-05-21 15:54:00,Resolved,4
TKT001442,3597,ST2025008246,Delivery Delay,2024-02-03 11:01:00,2024-02-05 09:01:00,Resolved,3
TKT001443,4711,ST2025001629,Product Issue,2024-03-07 01:18:00,2024-03-07 07:18:00,Pending,5
TKT001444,5320,ST2025007038,Delivery Delay,2024-09-01 12:29:00,2024-09-03 21:29:00,Resolved,5
TKT001445,5878,ST2025008830,Product Issue,2024-02-08 03:41:00,2024-02-12 04:41:00,Resolved,5
TKT001446,7079,ST2025001472,Product Issue,2024-07-14 15:58:00,2024-07-14 19:58:00,Resolved,1
TKT001447,4354,ST2025008065,Product Issue,2024-01-23 05:50:00,2024-01-29 04:50:00,Resolved,5
TKT001448,9561,ST2025006904,Delivery Delay,2024-04-12 04:41:00,2024-04-14 01:41:00,Resolved,2
TKT001449,2782,ST2025008987,Payment Issue,2024-09-01 12:49:00,2024-09-03 00:49:00,Resolved,5
TKT001450,9808,ST2025006871,Vet Consult,2024-03-23 14:04:00,2024-03-31 02:04:00,Resolved,1
TKT001451,1671,ST2025008461,Delivery Delay,2024-08-22 00:22:00,2024-08-24 04:22:00,Resolved,2
TKT001452,7334,ST2025009661,Delivery Delay,2024-01-22 23:40:00,2024-01-26 12:40:00,Resolved,3
TKT001453,8404,ST2025000108,Vet Consult,2024-03-31 03:13:00,2024-04-02 14:13:00,Resolved,1
TKT001454,6675,ST2025007751,Product Issue,2024-06-09 05:16:00,2024-06-09 07:16:00,Resolved,3
TKT001455,6205,ST2025003573,Product Issue,2024-05-09 21:47:00,2024-05-12 20:47:00,Pending,4
TKT001456,5408,ST2025005454,Vet Consult,2024-05-24 11:52:00,2024-05-28 02:52:00,Resolved,3
TKT001457,5637,ST2025005306,Product Issue,2024-07-04 17:49:00,2024-07-09 11:49:00,Resolved,1
TKT001458,9265,ST2025003769,Payment Issue,2024-07-24 23:21:00,2024-07-28 03:21:00,Pending,1
TKT001459,5637,ST2025003361,Vet Consult,2024-10-22 04:20:00,2024-10-22 06:20:00,Resolved,3
TKT001460,1459,ST2025005311,Vet Consult,2024-11-20 16:40:00,2024-11-21 08:40:00,Resolved,4
TKT001461,2232,ST2025005351,Product Issue,2024-10-19 19:14:00,2024-10-23 18:14:00,Resolved,5
TKT001462,4238,ST2025002467,Payment Issue,2024-01-08 02:25:00,2024-01-12 06:25:00,Resolved,5
TKT001463,9502,ST2025003826,Delivery Delay,2024-09-17 01:10:00,2024-09-20 23:10:00,Resolved,2
TKT001464,7120,ST2025006015,Payment Issue,2024-05-30 18:34:00,2024-06-03 08:34:00,Resolved,4
TKT001465,2996,ST2025003697,Vet Consult,2024-12-04 05:20:00,2024-12-08 03:20:00,Resolved,1
TKT001466,5283,ST2025001942,Vet Consult,2024-10-09 05:36:00,2024-10-15 13:36:00,Resolved,5
TKT001467,2285,ST2025009199,Delivery Delay,2024-06-30 20:50:00,2024-07-05 14:50:00,Resolved,2
TKT001468,6731,ST2025004555,Vet Consult,2024-01-11 07:59:00,2024-01-16 10:59:00,Escalated,5
TKT001469,6138,ST2025002252,Product Issue,2024-08-26 19:00:00,2024-09-01 10:00:00,Resolved,5
TKT001470,1757,ST2025006372,Product Issue,2024-01-11 19:26:00,2024-01-18 04:26:00,Resolved,4
TKT001471,8546,ST2025009359,Vet Consult,2024-09-30 08:05:00,2024-10-08 14:05:00,Pending,2
TKT001472,8385,ST2025003984,Vet Consult,2024-09-19 04:12:00,2024-09-20 00:12:00,Resolved,5
TKT001473,8374,ST2025005865,Delivery Delay,2024-03-15 20:33:00,2024-03-20 10:33:00,Resolved,3
TKT001474,1317,ST2025008874,Delivery Delay,2024-02-09 08:52:00,2024-02-13 23:52:00,Resolved,2
TKT001475,8830,ST2025003405,Delivery Delay,2024-06-05 06:38:00,2024-06-07 11:38:00,Resolved,3
TKT001476,3576,ST2025007205,Vet Consult,2024-05-21 10:11:00,2024-05-21 21:11:00,Resolved,2
TKT001477,4771,ST2025001073,Product Issue,2024-10-23 09:42:00,2024-10-26 11:42:00,Resolved,4
TKT001478,6591,ST2025003587,Product Issue,2024-11-03 06:40:00,2024-11-07 01:40:00,Pending,5
TKT001479,8385,ST2025004509,Product Issue,2024-09-29 01:20:00,2024-10-07 01:20:00,Resolved,3
TKT001480,1541,ST2025002115,Delivery Delay,2024-05-28 02:19:00,2024-06-05 03:19:00,Pending,4
TKT001481,9575,ST2025002339,Product Issue,2024-10-04 16:15:00,2024-10-12 00:15:00,Resolved,2
TKT001482,1489,ST2025008437,Product Issue,2024-07-17 11:36:00,2024-07-20 22:36:00,Resolved,1
TKT001483,6520,ST2025008451,Vet Consult,2024-03-10 11:17:00,2024-03-11 22:17:00,Resolved,2
TKT001484,3436,ST2025006712,Vet Consult,2024-06-30 15:21:00,2024-07-08 05:21:00,Resolved,5
TKT001485,4968,ST2025001113,Vet Consult,2024-09-01 11:08:00,2024-09-03 18:08:00,Resolved,2
TKT001486,8916,ST2025003100,Delivery Delay,2024-10-11 19:49:00,2024-10-12 05:49:00,Pending,5
TKT001487,2104,ST2025004132,Payment Issue,2024-03-14 02:24:00,2024-03-20 15:24:00,Resolved,1
TKT001488,3369,ST2025001463,Payment Issue,2024-02-06 19:36:00,2024-02-08 06:36:00,Resolved,2
TKT001489,5940,ST2025000514,Vet Consult,2024-10-25 10:18:00,2024-10-30 05:18:00,Resolved,1
TKT001490,2291,ST2025005486,Product Issue,2024-05-26 12:04:00,2024-05-28 21:04:00,Resolved,3
TKT001491,4217,ST2025004144,Delivery Delay,2024-01-26 03:56:00,2024-01-28 08:56:00,Pending,4
TKT001492,2925,ST2025001214,Payment Issue,2024-08-08 13:39:00,2024-08-08 18:39:00,Resolved,3
TKT001493,4683,ST2025005129,Payment Issue,2024-11-09 17:57:00,2024-11-15 20:57:00,Escalated,4
TKT001494,3233,ST2025002721,Payment Issue,2024-06-15 11:45:00,2024-06-19 08:45:00,Escalated,5
TKT001495,9828,ST2025003987,Payment Issue,2024-12-22 07:21:00,2024-12-27 16:21:00,Pending,1
TKT001496,9433,ST2025009794,Vet Consult,2024-11-06 18:40:00,2024-11-14 23:40:00,Pending,1
TKT001497,3374,ST2025000739,Vet Consult,2024-06-25 12:47:00,2024-07-01 19:47:00,Resolved,4
TKT001498,3044,ST2025006666,Delivery Delay,2024-04-10 02:16:00,2024-04-17 23:16:00,Escalated,4
TKT001499,5011,ST2025009035,Delivery Delay,2024-11-01 06:04:00,2024-11-01 22:04:00,Resolved,5
TKT001500,6827,ST2025003313,Vet Consult,2024-09-23 23:40:00,2024-09-25 14:40:00,Resolved,4
TKT001501,5976,ST2025003546,Payment Issue,2024-11-07 10:25:00,2024-11-07 22:25:00,Resolved,5
TKT001502,8004,ST2025001649,Vet Consult,2024-05-08 02:51:00,2024-05-15 00:51:00,Resolved,2
TKT001503,9741,ST2025000690,Vet Consult,2024-05-13 08:27:00,2024-05-19 11:27:00,Escalated,3
TKT001504,2204,ST2025005049,Payment Issue,2024-01-02 05:49:00,2024-01-03 04:49:00,Resolved,3
TKT001505,1600,ST2025003272,Product Issue,2024-05-20 00:32:00,2024-05-23 20:32:00,Resolved,2
TKT001506,8982,ST2025008034,Product Issue,2024-10-14 02:29:00,2024-10-15 05:29:00,Resolved,4
TKT001507,5331,ST2025009897,Vet Consult,2024-01-15 13:52:00,2024-01-19 20:52:00,Resolved,1
TKT001508,3708,ST2025001666,Product Issue,2024-11-14 10:06:00,2024-11-22 18:06:00,Resolved,1
TKT001509,4124,ST2025004200,Product Issue,2024-05-27 16:17:00,2024-05-29 07:17:00,Escalated,5
TKT001510,5259,ST2025008128,Payment Issue,2024-06-02 09:08:00,2024-06-05 22:08:00,Resolved,1
TKT001511,7284,ST2025003506,Payment Issue,2024-05-25 19:42:00,2024-06-02 05:42:00,Escalated,1
TKT001512,5242,ST2025003576,Delivery Delay,2024-10-26 03:45:00,2024-10-30 01:45:00,Resolved,2
TKT001513,2478,ST2025000740,Product Issue,2024-12-23 12:12:00,2024-12-26 11:12:00,Resolved,3
TKT001514,5183,ST2025004412,Delivery Delay,2024-05-26 06:20:00,2024-06-01 12:20:00,Resolved,1
TKT001515,8710,ST2025005648,Vet Consult,2024-02-01 12:02:00,2024-02-04 11:02:00,Resolved,5
TKT001516,4816,ST2025002009,Vet Consult,2024-01-28 08:50:00,2024-01-29 07:50:00,Pending,3
TKT001517,3887,ST2025007124,Delivery Delay,2024-05-16 06:15:00,2024-05-22 01:15:00,Resolved,5
TKT001518,8098,ST2025005886,Payment Issue,2024-07-16 18:23:00,2024-07-21 04:23:00,Resolved,3
TKT001519,8124,ST2025008597,Product Issue,2024-03-09 12:06:00,2024-03-13 03:06:00,Pending,4
TKT001520,4807,ST2025002644,Vet Consult,2024-06-03 17:10:00,2024-06-05 15:10:00,Escalated,3
TKT001521,9386,ST2025006502,Payment Issue,2024-05-20 19:09:00,2024-05-24 02:09:00,Resolved,4
TKT001522,1340,ST2025002434,Product Issue,2024-05-27 03:11:00,2024-06-02 05:11:00,Resolved,1
TKT001523,9031,ST2025009211,Payment Issue,2024-09-17 12:21:00,2024-09-22 18:21:00,Resolved,2
TKT001524,2140,ST2025002818,Product Issue,2024-06-18 06:49:00,2024-06-24 15:49:00,Resolved,3
TKT001525,6086,ST2025007440,Vet Consult,2024-06-12 21:13:00,2024-06-17 00:13:00,Resolved,1
TKT001526,3355,ST2025003279,Payment Issue,2024-12-15 04:50:00,2024-12-18 04:50:00,Pending,5
TKT001527,7046,ST2025008024,Payment Issue,2024-08-10 14:12:00,2024-08-18 15:12:00,Resolved,2
TKT001528,6315,ST2025005827,Delivery Delay,2024-05-31 01:58:00,2024-06-07 10:58:00,Resolved,1
TKT001529,5791,ST2025007994,Payment Issue,2024-08-19 06:54:00,2024-08-26 22:54:00,Pending,4
TKT001530,3377,ST2025000717,Payment Issue,2024-11-14 01:24:00,2024-11-15 10:24:00,Resolved,5
TKT001531,4932,ST2025001149,Payment Issue,2024-01-05 18:58:00,2024-01-08 15:58:00,Resolved,4
TKT001532,3218,ST2025007889,Payment Issue,2024-05-17 16:01:00,2024-05-23 13:01:00,Resolved,5
TKT001533,2129,ST2025006919,Delivery Delay,2024-09-17 05:13:00,2024-09-24 15:13:00,Pending,3
TKT001534,2070,ST2025009153,Delivery Delay,2024-10-11 19:43:00,2024-10-12 01:43:00,Resolved,5
TKT001535,2875,ST2025003930,Vet Consult,2024-11-21 10:33:00,2024-11-25 22:33:00,Escalated,5
TKT001536,7430,ST2025006081,Product Issue,2024-03-30 20:25:00,2024-03-31 06:25:00,Resolved,1
TKT001537,5102,ST2025002883,Product Issue,2024-10-20 00:10:00,2024-10-25 12:10:00,Pending,4
TKT001538,7078,ST2025003216,Product Issue,2024-05-20 15:27:00,2024-05-28 22:27:00,Resolved,4
TKT001539,3389,ST2025001422,Product Issue,2024-01-08 23:16:00,2024-01-16 01:16:00,Resolved,4
TKT001540,6920,ST2025007968,Payment Issue,2024-08-18 09:43:00,2024-08-23 02:43:00,Pending,4
TKT001541,6777,ST2025004003,Product Issue,2024-11-25 18:50:00,2024-11-29 01:50:00,Resolved,4
TKT001542,7639,ST2025005949,Product Issue,2024-06-23 02:33:00,2024-06-26 05:33:00,Pending,1
TKT001543,8219,ST2025005229,Delivery Delay,2024-06-01 20:06:00,2024-06-04 04:06:00,Resolved,1
TKT001544,5729,ST2025007974,Payment Issue,2024-06-19 03:57:00,2024-06-24 19:57:00,Resolved,4
TKT001545,4569,ST2025005730,Payment Issue,2024-12-17 01:14:00,2024-12-22 13:14:00,Pending,4
TKT001546,8851,ST2025009016,Delivery Delay,2024-02-10 08:20:00,2024-02-13 16:20:00,Pending,4
TKT001547,9465,ST2025007392,Vet Consult,2024-01-14 16:59:00,2024-01-21 07:59:00,Resolved,1
TKT001548,8674,ST2025005421,Vet Consult,2024-05-01 06:52:00,2024-05-07 21:52:00,Pending,3
TKT001549,2380,ST2025002190,Vet Consult,2024-09-30 17:42:00,2024-10-06 02:42:00,Pending,3
TKT001550,6275,ST2025005224,Product Issue,2024-06-09 14:03:00,2024-06-12 04:03:00,Pending,5
TKT001551,9901,ST2025006645,Delivery Delay,2024-01-22 04:19:00,2024-01-23 17:19:00,Resolved,5
TKT001552,9388,ST2025006419,Product Issue,2024-01-20 08:03:00,2024-01-22 03:03:00,Resolved,4
TKT001553,2961,ST2025006102,Product Issue,2024-03-25 10:28:00,2024-03-28 16:28:00,Resolved,1
TKT001554,3211,ST2025001982,Product Issue,2024-10-29 09:46:00,2024-10-29 15:46:00,Resolved,2
TKT001555,8094,ST2025009687,Payment Issue,2024-05-23 23:50:00,2024-05-25 02:50:00,Pending,2
TKT001556,1012,ST2025007765,Delivery Delay,2024-07-31 07:45:00,2024-08-03 14:45:00,Resolved,2
TKT001557,8196,ST2025003649,Vet Consult,2024-02-02 12:27:00,2024-02-07 03:27:00,Resolved,1
TKT001558,8718,ST2025001280,Vet Consult,2024-12-09 08:51:00,2024-12-09 22:51:00,Pending,4
TKT001559,1580,ST2025005165,Payment Issue,2024-07-16 06:31:00,2024-07-20 19:31:00,Resolved,3
TKT001560,1365,ST2025005069,Vet Consult,2024-01-21 22:43:00,2024-01-27 15:43:00,Pending,4
TKT001561,3385,ST2025008410,Delivery Delay,2024-07-22 20:54:00,2024-07-29 17:54:00,Resolved,2
TKT001562,4793,ST2025003344,Delivery Delay,2024-09-11 06:13:00,2024-09-14 22:13:00,Pending,5
TKT001563,7170,ST2025002524,Delivery Delay,2024-04-20 04:52:00,2024-04-20 06:52:00,Pending,2
TKT001564,8226,ST2025002100,Payment Issue,2024-11-11 13:53:00,2024-11-12 07:53:00,Resolved,3
TKT001565,2790,ST2025009201,Vet Consult,2024-03-08 12:27:00,2024-03-09 23:27:00,Resolved,5
TKT001566,6043,ST2025000735,Payment Issue,2024-07-19 09:41:00,2024-07-20 12:41:00,Pending,4
TKT001567,1264,ST2025000858,Delivery Delay,2024-05-19 22:17:00,2024-05-24 20:17:00,Resolved,4
TKT001568,3889,ST2025006641,Product Issue,2024-02-23 17:11:00,2024-02-29 12:11:00,Pending,1
TKT001569,3971,ST2025003943,Payment Issue,2024-06-18 18:42:00,2024-06-20 20:42:00,Pending,5
TKT001570,9307,ST2025009915,Product Issue,2024-03-04 15:12:00,2024-03-06 01:12:00,Resolved,1
TKT001571,7609,ST2025005265,Product Issue,2024-10-29 19:38:00,2024-11-04 08:38:00,Resolved,4
TKT001572,1279,ST2025009198,Vet Consult,2024-09-10 06:50:00,2024-09-12 01:50:00,Pending,5
TKT001573,4866,ST2025001839,Payment Issue,2024-12-08 11:19:00,2024-12-13 03:19:00,Pending,2
TKT001574,5287,ST2025004120,Payment Issue,2024-06-28 20:53:00,2024-07-04 20:53:00,Pending,1
TKT001575,8605,ST2025009949,Delivery Delay,2024-07-01 20:56:00,2024-07-01 22:56:00,Escalated,3
TKT001576,5650,ST2025004917,Delivery Delay,2024-04-15 01:37:00,2024-04-16 11:37:00,Resolved,2
TKT001577,1679,ST2025004105,Product Issue,2024-03-10 07:00:00,2024-03-17 12:00:00,Pending,3
TKT001578,4403,ST2025001469,Payment Issue,2024-09-27 11:17:00,2024-09-28 08:17:00,Resolved,4
TKT001579,6261,ST2025006422,Vet Consult,2024-07-12 07:20:00,2024-07-15 11:20:00,Resolved,3
TKT001580,9949,ST2025009294,Payment Issue,2024-07-28 18:51:00,2024-07-31 04:51:00,Escalated,4
TKT001581,3934,ST2025005133,Product Issue,2024-01-07 18:47:00,2024-01-14 01:47:00,Resolved,3
TKT001582,2466,ST2025000000,Payment Issue,2024-12-09 10:08:00,2024-12-17 00:08:00,Resolved,5
TKT001583,6585,ST2025005965,Payment Issue,2024-03-13 17:15:00,2024-03-19 01:15:00,Resolved,5
TKT001584,6959,ST2025006339,Payment Issue,2024-02-05 05:57:00,2024-02-08 00:57:00,Resolved,5
TKT001585,3120,ST2025004875,Product Issue,2024-03-24 15:17:00,2024-03-29 19:17:00,Resolved,4
TKT001586,6637,ST2025002224,Delivery Delay,2024-09-06 11:03:00,2024-09-07 01:03:00,Resolved,2
TKT001587,4590,ST2025008512,Payment Issue,2024-09-10 17:20:00,2024-09-15 12:20:00,Resolved,4
TKT001588,1153,ST2025001390,Delivery Delay,2024-08-15 11:09:00,2024-08-15 19:09:00,Resolved,4
TKT001589,9706,ST2025008095,Product Issue,2024-02-15 08:20:00,2024-02-17 19:20:00,Resolved,5
TKT001590,8776,ST2025000952,Payment Issue,2024-12-28 15:47:00,2025-01-05 01:47:00,Escalated,1
TKT001591,7228,ST2025006750,Product Issue,2024-04-08 23:20:00,2024-04-12 23:20:00,Resolved,2
TKT001592,2704,ST2025007615,Payment Issue,2024-07-25 15:42:00,2024-07-26 23:42:00,Resolved,2
TKT001593,3565,ST2025001680,Vet Consult,2024-07-08 11:02:00,2024-07-11 12:02:00,Escalated,5
TKT001594,6522,ST2025008780,Delivery Delay,2024-04-21 07:47:00,2024-04-27 07:47:00,Resolved,1
TKT001595,1264,ST2025008250,Product Issue,2024-07-13 21:49:00,2024-07-19 05:49:00,Resolved,5
TKT001596,8902,ST2025008997,Payment Issue,2024-06-08 14:22:00,2024-06-16 16:22:00,Resolved,5
TKT001597,3024,ST2025003590,Vet Consult,2024-02-19 00:16:00,2024-02-19 23:16:00,Resolved,1
TKT001598,8489,ST2025008310,Product Issue,2024-12-22 18:29:00,2024-12-24 06:29:00,Pending,1
TKT001599,7616,ST2025002734,Product Issue,2024-02-22 00:00:00,2024-02-29 04:00:00,Escalated,3
TKT001600,7437,ST2025007075,Payment Issue,2024-04-07 15:07:00,2024-04-13 20:07:00,Pending,5
TKT001601,1392,ST2025002638,Vet Consult,2024-12-14 03:28:00,2024-12-19 08:28:00,Pending,3
TKT001602,5945,ST2025003281,Vet Consult,2024-01-08 02:31:00,2024-01-11 13:31:00,Escalated,5
TKT001603,7794,ST2025005101,Payment Issue,2024-09-27 11:01:00,2024-10-01 04:01:00,Pending,5
TKT001604,8623,ST2025004886,Vet Consult,2024-12-29 08:01:00,2024-12-29 12:01:00,Resolved,3
TKT001605,8715,ST2025000666,Payment Issue,2024-12-15 02:09:00,2024-12-21 07:09:00,Resolved,5
TKT001606,3979,ST2025002155,Vet Consult,2024-04-07 20:14:00,2024-04-12 00:14:00,Resolved,4
TKT001607,1340,ST2025005028,Vet Consult,2024-05-09 02:24:00,2024-05-10 23:24:00,Escalated,4
TKT001608,8867,ST2025005802,Payment Issue,2024-11-13 12:28:00,2024-11-21 13:28:00,Resolved,4
TKT001609,5435,ST2025008484,Product Issue,2024-05-07 04:30:00,2024-05-10 19:30:00,Resolved,2
TKT001610,7570,ST2025000489,Vet Consult,2024-10-21 04:20:00,2024-10-27 07:20:00,Pending,2
TKT001611,6240,ST2025001159,Delivery Delay,2024-05-11 09:27:00,2024-05-12 11:27:00,Escalated,4
TKT001612,2992,ST2025008934,Payment Issue,2024-08-01 04:04:00,2024-08-06 15:04:00,Pending,5
TKT001613,9051,ST2025001879,Delivery Delay,2024-05-22 13:16:00,2024-05-25 08:16:00,Resolved,5
TKT001614,9484,ST2025001864,Delivery Delay,2024-01-04 14:37:00,2024-01-12 10:37:00,Resolved,1
TKT001615,7870,ST2025007650,Vet Consult,2024-11-05 06:15:00,2024-11-13 14:15:00,Escalated,5
TKT001616,1136,ST2025008559,Product Issue,2024-08-04 22:06:00,2024-08-05 11:06:00,Resolved,3
TKT001617,4198,ST2025003606,Product Issue,2024-01-24 05:36:00,2024-01-27 14:36:00,Resolved,4
TKT001618,3896,ST2025000300,Payment Issue,2024-11-26 23:02:00,2024-11-30 23:02:00,Resolved,4
TKT001619,6024,ST2025004212,Payment Issue,2024-05-12 19:22:00,2024-05-17 18:22:00,Pending,2
TKT001620,2174,ST2025007139,Vet Consult,2024-12-23 19:12:00,2025-01-01 02:12:00,Pending,5
TKT001621,4631,ST2025007029,Product Issue,2024-09-22 15:06:00,2024-09-26 10:06:00,Resolved,5
TKT001622,9734,ST2025009604,Product Issue,2024-04-05 23:34:00,2024-04-08 17:34:00,Pending,5
TKT001623,3419,ST2025008159,Vet Consult,2024-04-23 18:00:00,2024-04-30 01:00:00,Resolved,2
TKT001624,4904,ST2025004821,Product Issue,2024-02-02 18:57:00,2024-02-05 07:57:00,Resolved,1
TKT001625,5686,ST2025002480,Product Issue,2024-03-13 10:53:00,2024-03-16 21:53:00,Resolved,1
TKT001626,7642,ST2025006362,Payment Issue,2024-07-20 13:49:00,2024-07-23 07:49:00,Resolved,2
TKT001627,7218,ST2025001869,Product Issue,2024-09-07 10:47:00,2024-09-12 21:47:00,Escalated,5
TKT001628,2932,ST2025001113,Delivery Delay,2024-12-11 10:07:00,2024-12-13 02:07:00,Resolved,1
TKT001629,8987,ST2025003007,Payment Issue,2024-04-17 23:41:00,2024-04-21 06:41:00,Pending,2
TKT001630,5200,ST2025001623,Vet Consult,2024-03-26 05:16:00,2024-03-27 23:16:00,Resolved,1
TKT001631,5728,ST2025002706,Delivery Delay,2024-09-06 11:39:00,2024-09-12 16:39:00,Resolved,1
