order_id,warehouse,first_mile_scan,hub_in_scan,out_for_delivery,rto_flag,courier_delay_flag,weight,shipment_tat_hours
ST2025003049,BLR,2024-06-24 12:46:00,2024-06-25 06:46:00,2024-06-25 13:46:00,False,False,2.88,190
ST2025003050,BLR,2024-03-05 12:46:00,2024-03-05 19:46:00,2024-03-08 06:46:00,False,False,2.17,179
ST2025003051,GGN,2024-11-21 19:43:00,2024-11-22 11:43:00,2024-11-22 22:43:00,False,False,1.17,159
ST2025003052,BLR,2024-01-02 18:19:00,2024-01-03 04:19:00,2024-01-04 15:19:00,False,False,2.39,58
ST2025003053,GGN,2024-02-13 09:24:00,2024-02-13 23:24:00,2024-02-14 00:24:00,False,False,0.61,163
ST2025003054,HYD,2024-05-08 00:23:00,2024-05-08 18:23:00,2024-05-09 23:23:00,False,False,0.64,174
ST2025003055,BOM,2024-03-07 12:18:00,2024-03-08 12:18:00,2024-03-09 08:18:00,False,False,0.76,158
ST2025003056,GGN,2024-08-22 08:04:00,2024-08-22 15:04:00,2024-08-24 13:04:00,False,False,2.16,97
ST2025003057,HYD,2024-12-12 22:48:00,2024-12-13 11:48:00,2024-12-13 21:48:00,False,False,1.14,186
ST2025003058,HYD,2024-03-25 17:40:00,2024-03-26 16:40:00,2024-03-28 08:40:00,False,False,2.13,111
ST2025003059,BLR,2024-11-24 14:35:00,2024-11-25 04:35:00,2024-11-26 01:35:00,False,False,1.78,58
ST2025003060,DEL,2024-01-29 23:48:00,2024-01-30 21:48:00,2024-01-31 23:48:00,False,False,2.86,105
ST2025003061,BOM,2024-08-09 14:12:00,2024-08-10 05:12:00,2024-08-10 08:12:00,True,False,2.47,193
ST2025003062,BLR,2024-07-18 16:32:00,2024-07-19 12:32:00,2024-07-21 12:32:00,False,False,0.91,138
ST2025003063,BOM,2024-08-12 13:07:00,2024-08-13 13:07:00,2024-08-14 04:07:00,False,False,1.85,180
ST2025003064,BLR,2024-10-20 12:41:00,2024-10-21 08:41:00,2024-10-23 09:41:00,False,False,1.93,163
ST2025003065,BLR,2024-06-25 13:28:00,2024-06-26 06:28:00,2024-06-26 10:28:00,False,False,0.61,36
ST2025003066,DEL,2024-10-10 21:44:00,2024-10-11 03:44:00,2024-10-12 10:44:00,False,False,0.81,134
ST2025003067,GGN,2024-01-01 15:12:00,2024-01-02 07:12:00,2024-01-03 12:12:00,False,False,0.42,95
ST2025003068,BLR,2024-05-06 04:54:00,2024-05-06 15:54:00,2024-05-08 10:54:00,True,False,0.29,183
ST2025003069,BOM,2024-12-10 08:53:00,2024-12-11 11:53:00,2024-12-12 10:53:00,False,False,1.7,80
ST2025003070,HYD,2024-05-29 04:21:00,2024-05-30 04:21:00,2024-05-31 06:21:00,False,False,1.52,194
ST2025003071,DEL,2024-08-15 05:01:00,2024-08-16 15:01:00,2024-08-16 22:01:00,False,False,2.11,66
ST2025003072,BOM,2024-07-26 22:57:00,2024-07-27 09:57:00,2024-07-28 00:57:00,False,False,2.53,164
ST2025003073,HYD,2024-09-28 02:45:00,2024-09-28 19:45:00,2024-09-30 06:45:00,False,False,0.54,99
ST2025003074,GGN,2024-12-26 07:29:00,2024-12-27 07:29:00,2024-12-27 10:29:00,False,False,2.11,113
ST2025003075,BOM,2024-03-09 11:24:00,2024-03-10 06:24:00,2024-03-10 04:24:00,False,False,0.41,96
ST2025003076,BOM,2024-08-23 10:59:00,2024-08-24 02:59:00,2024-08-25 13:59:00,True,False,2.03,89
ST2025003077,BOM,2024-08-01 06:09:00,2024-08-01 18:09:00,2024-08-02 11:09:00,False,False,0.93,184
ST2025003078,HYD,2024-02-25 11:14:00,2024-02-26 05:14:00,2024-02-27 11:14:00,False,False,0.93,92
ST2025003079,HYD,2024-07-07 00:35:00,2024-07-07 07:35:00,2024-07-07 16:35:00,False,False,2.95,119
ST2025003080,BOM,2024-05-27 19:51:00,2024-05-28 20:51:00,2024-05-29 00:51:00,False,False,0.64,156
ST2025003081,DEL,2024-10-22 17:30:00,2024-10-23 07:30:00,2024-10-24 16:30:00,False,False,1.87,183
ST2025003082,BOM,2024-09-19 09:40:00,2024-09-19 19:40:00,2024-09-20 16:40:00,False,False,2.78,63
ST2025003083,BOM,2024-02-11 12:35:00,2024-02-12 11:35:00,2024-02-13 08:35:00,False,False,1.75,59
ST2025003084,DEL,2024-11-01 02:57:00,2024-11-02 01:57:00,2024-11-03 19:57:00,False,True,1.87,188
ST2025003085,DEL,2024-07-03 18:05:00,2024-07-04 15:05:00,2024-07-05 08:05:00,False,False,2.8,69
ST2025003086,BLR,2024-04-21 09:08:00,2024-04-22 13:08:00,2024-04-23 00:08:00,False,False,1.76,44
ST2025003087,GGN,2024-08-11 19:16:00,2024-08-12 19:16:00,2024-08-13 19:16:00,False,False,1.94,87
ST2025003088,DEL,2024-05-19 06:36:00,2024-05-19 15:36:00,2024-05-20 23:36:00,False,False,0.22,182
ST2025003089,HYD,2024-09-17 18:25:00,2024-09-17 23:25:00,2024-09-18 17:25:00,False,False,2.54,45
ST2025003090,HYD,2024-01-23 07:57:00,2024-01-23 14:57:00,2024-01-23 23:57:00,False,False,1.3,192
ST2025003091,DEL,2024-12-12 12:59:00,2024-12-13 10:59:00,2024-12-15 05:59:00,False,False,0.62,109
ST2025003092,HYD,2024-05-15 00:51:00,2024-05-15 11:51:00,2024-05-16 08:51:00,False,False,2.35,76
ST2025003093,DEL,2024-04-17 16:00:00,2024-04-18 05:00:00,2024-04-19 01:00:00,False,False,2.14,131
ST2025003094,HYD,2024-05-30 17:46:00,2024-05-31 02:46:00,2024-06-02 07:46:00,False,False,2.04,189
ST2025003095,DEL,2024-06-28 06:52:00,2024-06-29 02:52:00,2024-06-29 23:52:00,False,False,0.62,70
ST2025003096,BOM,2024-10-02 17:32:00,2024-10-03 16:32:00,2024-10-05 01:32:00,True,False,1.33,80
ST2025003097,DEL,2024-09-03 03:20:00,2024-09-03 13:20:00,2024-09-04 02:20:00,False,False,2.27,95
ST2025003098,HYD,2024-04-06 06:33:00,2024-04-06 22:33:00,2024-04-08 09:33:00,False,False,2.58,30
ST2025003099,HYD,2024-07-23 14:46:00,2024-07-24 11:46:00,2024-07-24 14:46:00,True,False,2.3,174
ST2025003100,GGN,2024-01-25 10:15:00,2024-01-25 18:15:00,2024-01-27 00:15:00,False,False,1.31,33
ST2025003101,DEL,2024-04-23 06:00:00,2024-04-24 05:00:00,2024-04-25 06:00:00,False,False,1.42,101
ST2025003102,DEL,2024-01-28 05:08:00,2024-01-28 14:08:00,2024-01-29 09:08:00,False,False,1.99,76
ST2025003103,HYD,2024-05-07 13:48:00,2024-05-08 23:48:00,2024-05-09 11:48:00,True,False,1.9,53
ST2025003104,BLR,2024-12-24 16:38:00,2024-12-25 23:38:00,2024-12-27 00:38:00,False,True,2.67,125
ST2025003105,BOM,2024-04-16 12:35:00,2024-04-17 13:35:00,2024-04-17 10:35:00,False,False,2.26,133
ST2025003106,BLR,2024-09-02 20:05:00,2024-09-03 19:05:00,2024-09-04 13:05:00,False,False,1.88,64
ST2025003107,GGN,2024-06-14 15:36:00,2024-06-15 15:36:00,2024-06-15 20:36:00,False,True,0.46,77
ST2025003108,HYD,2024-08-14 18:21:00,2024-08-15 08:21:00,2024-08-17 09:21:00,False,True,2.6,186
ST2025003109,DEL,2024-01-31 05:43:00,2024-01-31 11:43:00,2024-02-01 07:43:00,False,False,2.56,109
ST2025003110,BLR,2024-09-16 13:21:00,2024-09-17 11:21:00,2024-09-18 07:21:00,False,False,1.64,151
ST2025003111,BOM,2024-02-03 13:33:00,2024-02-04 06:33:00,2024-02-04 10:33:00,False,True,1.89,180
ST2025003112,HYD,2024-07-21 06:55:00,2024-07-22 04:55:00,2024-07-22 17:55:00,False,False,0.67,81
ST2025003113,BLR,2024-12-01 07:35:00,2024-12-01 14:35:00,2024-12-02 14:35:00,False,False,1.2,184
ST2025003114,DEL,2024-02-26 02:05:00,2024-02-27 03:05:00,2024-02-28 13:05:00,False,False,0.35,87
ST2025003115,HYD,2024-01-28 21:38:00,2024-01-29 22:38:00,2024-01-30 18:38:00,False,False,3.0,177
ST2025003116,DEL,2024-10-18 04:06:00,2024-10-18 19:06:00,2024-10-19 07:06:00,False,False,1.32,115
ST2025003117,HYD,2024-01-06 08:55:00,2024-01-07 08:55:00,2024-01-08 03:55:00,False,False,2.0,150
ST2025003118,GGN,2024-10-08 05:22:00,2024-10-08 13:22:00,2024-10-08 21:22:00,False,False,0.31,27
ST2025003119,DEL,2024-06-11 22:53:00,2024-06-12 12:53:00,2024-06-14 06:53:00,False,False,0.71,176
ST2025003120,GGN,2024-02-11 06:55:00,2024-02-12 01:55:00,2024-02-12 11:55:00,False,False,1.15,113
ST2025003121,HYD,2024-12-12 19:15:00,2024-12-13 09:15:00,2024-12-15 02:15:00,False,False,2.08,196
ST2025003122,GGN,2024-06-19 04:21:00,2024-06-19 18:21:00,2024-06-20 01:21:00,False,False,2.98,98
ST2025003123,GGN,2024-09-28 08:31:00,2024-09-28 21:31:00,2024-09-30 11:31:00,False,True,0.96,47
ST2025003124,DEL,2024-03-01 00:08:00,2024-03-01 18:08:00,2024-03-02 21:08:00,False,False,0.3,31
ST2025003125,HYD,2024-06-29 22:07:00,2024-07-01 04:07:00,2024-07-01 04:07:00,False,False,0.62,139
ST2025003126,BOM,2024-10-02 09:25:00,2024-10-03 15:25:00,2024-10-04 06:25:00,False,False,1.98,25
ST2025003127,BOM,2024-06-27 13:19:00,2024-06-28 03:19:00,2024-06-28 19:19:00,False,False,0.75,67
ST2025003128,BOM,2024-09-07 12:14:00,2024-09-07 23:14:00,2024-09-10 03:14:00,True,False,2.44,138
ST2025003129,BLR,2024-09-23 09:58:00,2024-09-24 11:58:00,2024-09-24 10:58:00,False,False,0.48,101
ST2025003130,GGN,2024-05-13 23:18:00,2024-05-15 02:18:00,2024-05-16 07:18:00,False,False,0.7,181
ST2025003131,DEL,2024-05-14 03:08:00,2024-05-15 05:08:00,2024-05-15 14:08:00,False,False,0.56,89
ST2025003132,BLR,2024-05-29 13:02:00,2024-05-29 23:02:00,2024-05-31 15:02:00,False,False,0.54,87
ST2025003133,GGN,2024-07-13 21:27:00,2024-07-15 03:27:00,2024-07-16 01:27:00,False,False,1.49,98
ST2025003134,HYD,2024-06-26 18:32:00,2024-06-27 18:32:00,2024-06-29 01:32:00,False,False,2.68,33
ST2025003135,BLR,2024-05-31 18:11:00,2024-06-01 20:11:00,2024-06-01 20:11:00,False,False,1.24,125
ST2025003136,BLR,2024-11-10 00:41:00,2024-11-11 01:41:00,2024-11-11 18:41:00,False,False,2.02,43
ST2025003137,BOM,2024-05-09 19:23:00,2024-05-10 10:23:00,2024-05-10 18:23:00,False,False,0.58,35
ST2025003138,BOM,2024-03-04 19:57:00,2024-03-05 05:57:00,2024-03-06 13:57:00,False,False,1.27,169
ST2025003139,GGN,2024-04-26 03:23:00,2024-04-26 12:23:00,2024-04-27 19:23:00,False,True,2.37,59
ST2025003140,GGN,2024-10-12 15:56:00,2024-10-13 19:56:00,2024-10-13 12:56:00,False,False,0.74,123
ST2025003141,GGN,2024-05-31 03:15:00,2024-05-31 14:15:00,2024-05-31 19:15:00,False,True,2.23,153
ST2025003142,GGN,2024-07-29 07:19:00,2024-07-30 00:19:00,2024-07-30 14:19:00,False,False,0.23,78
ST2025003143,GGN,2024-05-15 16:37:00,2024-05-16 01:37:00,2024-05-16 18:37:00,False,False,2.53,49
ST2025003144,HYD,2024-07-01 19:16:00,2024-07-03 01:16:00,2024-07-04 07:16:00,False,False,0.7,102
ST2025003145,BLR,2024-05-23 06:16:00,2024-05-23 23:16:00,2024-05-24 11:16:00,False,False,1.25,129
ST2025003146,BOM,2024-07-09 21:19:00,2024-07-10 07:19:00,2024-07-11 08:19:00,False,False,0.56,122
ST2025003147,BLR,2024-06-18 05:09:00,2024-06-18 13:09:00,2024-06-20 10:09:00,True,False,1.92,98
ST2025003148,GGN,2024-04-25 19:42:00,2024-04-26 22:42:00,2024-04-27 23:42:00,False,False,1.0,68
ST2025003149,DEL,2024-03-13 11:23:00,2024-03-14 03:23:00,2024-03-15 23:23:00,False,False,2.48,66
ST2025003150,BLR,2024-10-06 06:27:00,2024-10-06 21:27:00,2024-10-08 17:27:00,False,False,1.44,88
ST2025003151,GGN,2024-10-21 07:12:00,2024-10-22 04:12:00,2024-10-22 08:12:00,False,False,0.4,163
ST2025003152,HYD,2024-06-28 13:37:00,2024-06-28 21:37:00,2024-06-29 12:37:00,False,False,0.47,74
ST2025003153,BOM,2024-01-28 14:57:00,2024-01-29 06:57:00,2024-01-31 02:57:00,False,True,2.05,95
ST2025003154,BLR,2024-01-20 20:22:00,2024-01-21 21:22:00,2024-01-22 06:22:00,True,False,0.25,168
ST2025003155,DEL,2024-10-08 09:25:00,2024-10-08 17:25:00,2024-10-09 14:25:00,False,False,2.55,40
ST2025003156,BOM,2024-10-31 10:47:00,2024-11-01 01:47:00,2024-11-03 04:47:00,False,False,0.88,29
ST2025003157,DEL,2024-09-27 20:23:00,2024-09-28 17:23:00,2024-09-28 20:23:00,False,False,1.11,105
ST2025003158,GGN,2024-03-05 10:21:00,2024-03-05 19:21:00,2024-03-07 01:21:00,True,False,0.39,65
ST2025003159,HYD,2024-04-27 22:02:00,2024-04-28 01:02:00,2024-04-28 22:02:00,False,False,2.73,32
ST2025003160,BLR,2024-04-05 19:00:00,2024-04-06 22:00:00,2024-04-07 15:00:00,False,False,0.75,31
ST2025003161,HYD,2024-06-09 14:20:00,2024-06-10 01:20:00,2024-06-11 19:20:00,False,True,1.79,157
ST2025003162,BLR,2024-07-23 08:53:00,2024-07-24 07:53:00,2024-07-25 17:53:00,False,False,2.11,32
ST2025003163,BLR,2024-03-23 07:56:00,2024-03-24 07:56:00,2024-03-25 06:56:00,False,False,1.43,37
ST2025003164,HYD,2024-06-26 14:10:00,2024-06-27 05:10:00,2024-06-28 07:10:00,False,False,1.4,121
ST2025003165,HYD,2024-12-08 07:02:00,2024-12-08 14:02:00,2024-12-10 09:02:00,False,False,0.94,187
ST2025003166,HYD,2024-09-04 20:14:00,2024-09-05 20:14:00,2024-09-06 18:14:00,False,False,1.64,91
ST2025003167,GGN,2024-11-12 15:30:00,2024-11-13 13:30:00,2024-11-15 04:30:00,False,False,1.4,143
ST2025003168,BLR,2024-10-16 11:00:00,2024-10-17 15:00:00,2024-10-19 01:00:00,False,False,2.85,163
ST2025003169,BLR,2024-07-13 03:57:00,2024-07-13 08:57:00,2024-07-14 17:57:00,False,False,1.94,90
ST2025003170,GGN,2024-02-09 02:12:00,2024-02-09 20:12:00,2024-02-10 08:12:00,False,False,2.63,150
ST2025003171,HYD,2024-09-12 10:12:00,2024-09-12 18:12:00,2024-09-13 01:12:00,False,False,0.6,147
ST2025003172,GGN,2024-02-04 20:52:00,2024-02-06 00:52:00,2024-02-07 02:52:00,False,False,1.5,122
ST2025003173,BLR,2024-04-18 23:34:00,2024-04-19 18:34:00,2024-04-20 22:34:00,False,False,0.86,56
ST2025003174,DEL,2024-02-25 16:36:00,2024-02-25 20:36:00,2024-02-27 04:36:00,False,False,2.91,172
ST2025003175,DEL,2024-10-15 15:44:00,2024-10-16 10:44:00,2024-10-17 01:44:00,False,False,1.78,137
ST2025003176,DEL,2024-10-19 00:14:00,2024-10-20 00:14:00,2024-10-21 04:14:00,False,False,2.36,109
ST2025003177,DEL,2024-04-28 12:43:00,2024-04-29 04:43:00,2024-04-30 13:43:00,False,False,2.15,148
ST2025003178,GGN,2024-07-07 00:03:00,2024-07-08 06:03:00,2024-07-09 06:03:00,False,False,0.3,96
ST2025003179,GGN,2024-03-05 06:07:00,2024-03-06 06:07:00,2024-03-07 15:07:00,False,False,0.32,68
ST2025003180,HYD,2024-04-30 06:33:00,2024-04-30 17:33:00,2024-05-02 16:33:00,False,False,2.21,31
ST2025003181,GGN,2024-01-26 11:41:00,2024-01-26 22:41:00,2024-01-28 00:41:00,False,False,0.7,140
ST2025003182,BOM,2024-02-09 01:58:00,2024-02-09 12:58:00,2024-02-11 05:58:00,False,False,2.38,110
ST2025003183,GGN,2024-07-20 14:40:00,2024-07-20 19:40:00,2024-07-22 08:40:00,False,False,1.58,37
ST2025003184,DEL,2024-02-12 01:21:00,2024-02-12 22:21:00,2024-02-13 07:21:00,False,False,0.34,107
ST2025003185,BOM,2024-05-10 18:14:00,2024-05-11 16:14:00,2024-05-12 16:14:00,False,True,2.41,28
ST2025003186,DEL,2024-05-09 11:24:00,2024-05-10 09:24:00,2024-05-11 03:24:00,True,False,0.99,92
ST2025003187,DEL,2024-05-17 10:07:00,2024-05-18 15:07:00,2024-05-20 06:07:00,False,False,0.22,31
ST2025003188,GGN,2024-06-17 18:38:00,2024-06-18 15:38:00,2024-06-19 12:38:00,False,False,1.64,59
ST2025003189,GGN,2024-12-01 05:15:00,2024-12-02 01:15:00,2024-12-02 19:15:00,True,True,1.22,93
ST2025003190,BLR,2024-06-30 04:02:00,2024-06-30 22:02:00,2024-07-02 12:02:00,False,False,1.2,141
ST2025003191,BOM,2024-05-21 05:39:00,2024-05-22 09:39:00,2024-05-23 21:39:00,True,True,2.99,143
ST2025003192,GGN,2024-01-07 01:54:00,2024-01-08 02:54:00,2024-01-09 06:54:00,False,False,2.71,132
ST2025003193,BLR,2024-02-13 16:16:00,2024-02-14 10:16:00,2024-02-14 10:16:00,False,False,1.03,109
ST2025003194,GGN,2024-02-05 22:05:00,2024-02-07 02:05:00,2024-02-08 10:05:00,False,False,2.31,70
ST2025003195,GGN,2024-06-22 10:57:00,2024-06-23 04:57:00,2024-06-24 18:57:00,False,False,1.7,73
ST2025003196,BLR,2024-05-03 01:59:00,2024-05-03 13:59:00,2024-05-03 23:59:00,False,False,2.42,150
ST2025003197,HYD,2024-11-01 23:37:00,2024-11-03 05:37:00,2024-11-03 22:37:00,False,True,2.6,29
ST2025003198,GGN,2024-01-21 13:36:00,2024-01-22 21:36:00,2024-01-24 01:36:00,False,False,1.63,31
ST2025003199,DEL,2024-12-16 08:33:00,2024-12-16 16:33:00,2024-12-18 18:33:00,False,False,0.35,155
ST2025003200,BOM,2024-02-18 03:55:00,2024-02-18 19:55:00,2024-02-19 01:55:00,False,True,1.06,38
ST2025003201,GGN,2024-04-08 23:45:00,2024-04-09 09:45:00,2024-04-10 06:45:00,False,False,1.41,189
ST2025003202,HYD,2024-03-31 15:15:00,2024-04-01 05:15:00,2024-04-03 06:15:00,False,False,0.61,129
ST2025003203,HYD,2024-03-18 20:41:00,2024-03-19 16:41:00,2024-03-19 19:41:00,False,False,0.93,199
ST2025003204,BOM,2024-05-04 07:05:00,2024-05-05 10:05:00,2024-05-06 09:05:00,False,False,1.13,171
ST2025003205,HYD,2024-05-11 01:41:00,2024-05-11 20:41:00,2024-05-12 11:41:00,False,False,0.54,133
ST2025003206,GGN,2024-02-13 22:51:00,2024-02-15 06:51:00,2024-02-16 00:51:00,False,False,1.89,41
ST2025003207,GGN,2024-05-12 05:20:00,2024-05-13 00:20:00,2024-05-14 01:20:00,False,False,1.58,190
ST2025003208,DEL,2024-02-05 08:18:00,2024-02-05 15:18:00,2024-02-07 19:18:00,False,True,2.76,49
ST2025003209,DEL,2024-03-24 07:28:00,2024-03-25 06:28:00,2024-03-26 08:28:00,False,False,2.81,108
ST2025003210,HYD,2024-05-30 06:08:00,2024-05-30 16:08:00,2024-05-31 06:08:00,False,False,2.24,181
ST2025003211,DEL,2024-08-19 11:52:00,2024-08-20 02:52:00,2024-08-20 19:52:00,False,False,1.39,124
ST2025003212,HYD,2024-05-30 09:16:00,2024-05-31 14:16:00,2024-06-01 12:16:00,False,False,0.53,74
ST2025003213,GGN,2024-07-25 09:13:00,2024-07-26 08:13:00,2024-07-26 18:13:00,False,False,1.02,183
ST2025003214,BLR,2024-04-28 12:28:00,2024-04-29 11:28:00,2024-04-30 05:28:00,False,False,2.82,162
ST2025003215,DEL,2024-07-29 11:16:00,2024-07-29 15:16:00,2024-07-30 15:16:00,False,False,2.73,116
ST2025003216,DEL,2024-04-05 07:14:00,2024-04-06 12:14:00,2024-04-07 23:14:00,False,False,0.38,90
ST2025003217,BLR,2024-09-03 17:54:00,2024-09-03 23:54:00,2024-09-06 07:54:00,False,False,1.99,170
ST2025003218,BOM,2024-04-25 17:04:00,2024-04-25 22:04:00,2024-04-27 11:04:00,False,False,2.24,165
ST2025003219,HYD,2024-04-08 06:31:00,2024-04-08 13:31:00,2024-04-10 21:31:00,False,False,0.28,33
ST2025003220,GGN,2024-04-15 06:18:00,2024-04-15 14:18:00,2024-04-16 09:18:00,False,False,1.83,156
ST2025003221,BOM,2024-04-22 12:51:00,2024-04-22 18:51:00,2024-04-25 00:51:00,False,False,0.62,76
ST2025003222,BOM,2024-03-22 01:34:00,2024-03-23 07:34:00,2024-03-23 10:34:00,False,False,0.41,152
ST2025003223,GGN,2024-01-11 06:27:00,2024-01-12 13:27:00,2024-01-12 19:27:00,True,False,2.76,57
ST2025003224,BLR,2024-09-23 08:26:00,2024-09-24 10:26:00,2024-09-25 10:26:00,False,False,2.35,110
ST2025003225,GGN,2024-11-30 02:10:00,2024-11-30 16:10:00,2024-12-01 00:10:00,False,False,1.58,102
ST2025003226,BOM,2024-11-29 12:02:00,2024-11-30 14:02:00,2024-11-30 19:02:00,False,False,0.99,49
ST2025003227,DEL,2024-11-30 08:17:00,2024-11-30 18:17:00,2024-12-02 08:17:00,False,False,2.11,70
ST2025003228,DEL,2024-05-21 08:27:00,2024-05-21 19:27:00,2024-05-23 00:27:00,False,False,2.08,29
ST2025003229,DEL,2024-05-08 07:09:00,2024-05-08 13:09:00,2024-05-08 22:09:00,False,False,0.97,125
ST2025003230,BOM,2024-04-08 16:19:00,2024-04-09 02:19:00,2024-04-10 22:19:00,False,False,2.59,33
ST2025003231,BOM,2024-02-11 05:07:00,2024-02-11 22:07:00,2024-02-13 19:07:00,False,False,0.9,33
ST2025003232,BLR,2024-05-31 20:24:00,2024-06-01 15:24:00,2024-06-02 00:24:00,False,False,1.84,192
ST2025003233,DEL,2024-06-11 18:58:00,2024-06-12 07:58:00,2024-06-12 15:58:00,False,False,1.2,65
ST2025003234,HYD,2024-01-13 12:20:00,2024-01-14 08:20:00,2024-01-14 18:20:00,False,False,0.55,185
ST2025003235,HYD,2024-01-13 04:08:00,2024-01-13 19:08:00,2024-01-14 06:08:00,False,False,2.93,101
ST2025003236,HYD,2024-12-20 21:03:00,2024-12-21 13:03:00,2024-12-23 04:03:00,False,False,1.59,116
ST2025003237,BLR,2024-11-03 06:32:00,2024-11-03 17:32:00,2024-11-04 01:32:00,False,False,1.2,126
ST2025003238,DEL,2024-04-16 22:37:00,2024-04-17 23:37:00,2024-04-18 18:37:00,False,False,1.21,91
ST2025003239,HYD,2024-05-08 22:30:00,2024-05-09 23:30:00,2024-05-10 13:30:00,False,False,2.66,167
ST2025003240,BLR,2024-08-01 07:28:00,2024-08-02 05:28:00,2024-08-02 05:28:00,False,False,0.84,140
ST2025003241,GGN,2024-04-20 21:00:00,2024-04-21 23:00:00,2024-04-22 14:00:00,False,False,0.38,120
ST2025003242,BLR,2024-06-25 23:13:00,2024-06-26 12:13:00,2024-06-28 07:13:00,False,False,1.74,77
ST2025003243,DEL,2024-08-20 20:29:00,2024-08-21 06:29:00,2024-08-22 00:29:00,False,False,1.38,121
ST2025003244,DEL,2024-12-13 17:47:00,2024-12-14 09:47:00,2024-12-15 16:47:00,False,False,0.52,126
ST2025003245,HYD,2024-08-26 22:21:00,2024-08-27 04:21:00,2024-08-29 00:21:00,False,False,2.23,78
ST2025003246,DEL,2024-06-29 19:46:00,2024-06-30 17:46:00,2024-07-02 10:46:00,False,False,1.61,181
ST2025003247,HYD,2024-10-30 22:01:00,2024-10-31 19:01:00,2024-11-01 03:01:00,False,False,1.24,189
ST2025003248,HYD,2024-01-14 02:33:00,2024-01-14 14:33:00,2024-01-16 03:33:00,False,True,0.69,166
ST2025003249,DEL,2024-03-20 08:20:00,2024-03-20 15:20:00,2024-03-22 23:20:00,False,False,1.78,181
ST2025003250,BOM,2024-04-06 19:58:00,2024-04-07 11:58:00,2024-04-09 08:58:00,False,False,1.57,98
ST2025003251,BLR,2024-05-13 21:40:00,2024-05-15 00:40:00,2024-05-15 16:40:00,False,True,0.78,91
ST2025003252,DEL,2024-03-03 07:25:00,2024-03-04 01:25:00,2024-03-04 05:25:00,False,False,1.72,104
ST2025003253,DEL,2024-09-21 00:25:00,2024-09-21 10:25:00,2024-09-22 19:25:00,False,False,1.95,25
ST2025003254,BLR,2024-06-08 12:48:00,2024-06-09 00:48:00,2024-06-10 16:48:00,False,False,2.68,85
ST2025003255,HYD,2024-12-01 09:02:00,2024-12-01 23:02:00,2024-12-03 23:02:00,False,False,1.86,129
ST2025003256,BLR,2024-07-30 10:10:00,2024-07-31 02:10:00,2024-07-31 08:10:00,False,False,0.61,33
ST2025003257,BLR,2024-04-20 09:29:00,2024-04-21 02:29:00,2024-04-22 11:29:00,False,False,2.5,139
ST2025003258,HYD,2024-05-12 04:14:00,2024-05-12 21:14:00,2024-05-13 12:14:00,False,False,0.77,146
ST2025003259,BOM,2024-08-04 16:01:00,2024-08-05 08:01:00,2024-08-06 07:01:00,False,False,0.59,111
ST2025003260,HYD,2024-11-21 03:14:00,2024-11-21 16:14:00,2024-11-23 00:14:00,False,False,2.91,50
ST2025003261,BLR,2024-09-03 14:01:00,2024-09-04 02:01:00,2024-09-06 07:01:00,False,False,2.75,64
ST2025003262,BLR,2024-01-21 08:57:00,2024-01-22 04:57:00,2024-01-23 14:57:00,False,False,2.31,45
ST2025003263,DEL,2024-01-30 09:30:00,2024-01-30 17:30:00,2024-01-31 20:30:00,False,False,0.56,30
ST2025003264,HYD,2024-12-07 15:37:00,2024-12-08 06:37:00,2024-12-09 15:37:00,False,False,2.12,153
ST2025003265,BLR,2024-08-05 07:50:00,2024-08-06 03:50:00,2024-08-06 16:50:00,False,False,1.07,106
ST2025003266,BLR,2024-10-22 20:29:00,2024-10-23 23:29:00,2024-10-23 16:29:00,False,False,1.68,189
ST2025003267,GGN,2024-06-11 18:48:00,2024-06-12 03:48:00,2024-06-13 19:48:00,False,True,1.19,100
ST2025003268,HYD,2024-06-15 06:06:00,2024-06-15 20:06:00,2024-06-16 08:06:00,True,False,2.06,83
ST2025003269,HYD,2024-09-04 08:15:00,2024-09-05 08:15:00,2024-09-06 00:15:00,False,False,2.55,70
ST2025003270,BOM,2024-01-08 17:03:00,2024-01-08 22:03:00,2024-01-10 04:03:00,False,True,2.91,151
ST2025003271,HYD,2024-03-22 22:21:00,2024-03-23 04:21:00,2024-03-24 12:21:00,False,False,0.93,173
ST2025003272,GGN,2024-09-20 00:25:00,2024-09-20 18:25:00,2024-09-21 00:25:00,False,False,1.29,115
ST2025003273,HYD,2024-03-07 01:35:00,2024-03-08 09:35:00,2024-03-08 22:35:00,False,False,2.87,67
ST2025003274,GGN,2024-11-14 17:17:00,2024-11-15 08:17:00,2024-11-17 08:17:00,False,False,0.32,90
ST2025003275,GGN,2024-03-06 11:59:00,2024-03-07 11:59:00,2024-03-08 15:59:00,False,False,2.84,81
ST2025003276,GGN,2024-09-27 21:35:00,2024-09-29 03:35:00,2024-09-29 07:35:00,True,True,2.02,54
ST2025003277,BLR,2024-06-21 07:56:00,2024-06-22 06:56:00,2024-06-23 09:56:00,True,False,0.81,99
ST2025003278,BOM,2024-01-14 16:04:00,2024-01-15 12:04:00,2024-01-15 15:04:00,False,False,1.57,26
ST2025003279,HYD,2024-11-20 12:07:00,2024-11-21 18:07:00,2024-11-22 19:07:00,True,False,0.35,26
