log_id,order_id,channel,direction,template_type,sent_time,delivery_status,customer_action
LOG0004153,ST2025004427,SMS,Inbound,Delivery Update,2024-07-17 21:09:00,Delivered,Ignored
LOG0004154,ST2025009619,Email,Outbound,O2C,2024-02-09 17:38:00,Read,Ignored
LOG0004155,ST2025000368,WhatsApp,Outbound,Delivery Update,2024-03-18 05:08:00,Delivered,Ignored
LOG0004156,ST2025004857,SMS,Outbound,Vet Transfer,2024-01-28 01:17:00,Read,Clicked
LOG0004157,ST2025001096,SMS,Outbound,Vet Transfer,2024-04-10 00:10:00,Delivered,Clicked
LOG0004158,ST2025008557,WhatsApp,Outbound,Vet Transfer,2024-02-12 21:48:00,Delivered,Ignored
LOG0004159,ST2025001698,Call,Inbound,Vet Transfer,2024-12-11 13:23:00,Failed,Clicked
LOG0004160,ST2025008886,Email,Outbound,Payment Reminder,2024-05-19 09:17:00,Delivered,Ignored
LOG0004161,ST2025005043,SMS,Outbound,O2C,2024-07-10 02:10:00,Read,Clicked
LOG0004162,ST2025003550,SMS,Inbound,Vet Transfer,2024-03-12 15:58:00,Delivered,Clicked
LOG0004163,ST2025006188,SMS,Outbound,Vet Transfer,2024-01-06 01:02:00,Failed,Replied
LOG0004164,ST2025003374,Email,Outbound,Payment Reminder,2024-11-02 21:00:00,Delivered,Replied
LOG0004165,ST2025006492,SMS,Outbound,Delivery Update,2024-12-04 11:18:00,Delivered,Replied
LOG0004166,ST2025005498,Call,Outbound,Payment Reminder,2024-03-01 18:13:00,Delivered,Ignored
LOG0004167,ST2025006194,WhatsApp,Inbound,Vet Transfer,2024-11-22 00:07:00,Delivered,Clicked
LOG0004168,ST2025003960,SMS,Outbound,O2C,2024-12-21 09:55:00,Read,Ignored
LOG0004169,ST2025001383,Email,Outbound,Delivery Update,2024-06-10 01:45:00,Delivered,Clicked
LOG0004170,ST2025000122,SMS,Outbound,O2C,2024-11-19 00:17:00,Read,Clicked
LOG0004171,ST2025009464,Email,Outbound,O2C,2024-10-30 17:32:00,Delivered,Clicked
LOG0004172,ST2025007225,WhatsApp,Outbound,Payment Reminder,2024-09-22 05:57:00,Read,Clicked
LOG0004173,ST2025007239,Call,Outbound,Payment Reminder,2024-10-23 13:42:00,Read,Ignored
LOG0004174,ST2025001586,SMS,Outbound,Delivery Update,2024-04-15 23:46:00,Delivered,Replied
LOG0004175,ST2025003456,Email,Outbound,Delivery Update,2024-12-08 11:41:00,Delivered,Clicked
LOG0004176,ST2025007491,SMS,Outbound,Vet Transfer,2024-07-17 22:10:00,Read,Clicked
LOG0004177,ST2025001564,Call,Outbound,O2C,2024-02-20 20:21:00,Delivered,Clicked
LOG0004178,ST2025002961,SMS,Outbound,Delivery Update,2024-08-15 12:06:00,Read,Replied
LOG0004179,ST2025007806,SMS,Outbound,O2C,2024-05-05 05:16:00,Read,Ignored
LOG0004180,ST2025002929,Call,Outbound,O2C,2024-05-06 14:55:00,Delivered,Ignored
LOG0004181,ST2025005479,Call,Outbound,Delivery Update,2024-07-22 09:49:00,Delivered,Ignored
LOG0004182,ST2025002687,Call,Outbound,Vet Transfer,2024-11-03 08:12:00,Delivered,Ignored
LOG0004183,ST2025006802,Email,Outbound,Delivery Update,2024-10-19 03:35:00,Delivered,Ignored
LOG0004184,ST2025006832,Call,Inbound,Vet Transfer,2024-08-30 23:36:00,Delivered,Ignored
LOG0004185,ST2025006779,SMS,Outbound,Vet Transfer,2024-06-27 09:21:00,Read,Clicked
LOG0004186,ST2025002294,Email,Outbound,Delivery Update,2024-02-07 01:19:00,Delivered,Ignored
LOG0004187,ST2025000180,WhatsApp,Outbound,Delivery Update,2024-05-24 04:14:00,Delivered,Ignored
LOG0004188,ST2025006266,Email,Inbound,Delivery Update,2024-11-21 11:44:00,Delivered,Clicked
LOG0004189,ST2025002117,Call,Outbound,Payment Reminder,2024-03-02 14:26:00,Read,Ignored
LOG0004190,ST2025008704,WhatsApp,Outbound,Delivery Update,2024-09-04 19:54:00,Delivered,Clicked
LOG0004191,ST2025007163,SMS,Inbound,Delivery Update,2024-06-04 12:52:00,Delivered,Ignored
LOG0004192,ST2025001258,WhatsApp,Outbound,Vet Transfer,2024-06-20 15:28:00,Failed,Ignored
LOG0004193,ST2025000538,Email,Inbound,Payment Reminder,2024-01-27 14:28:00,Delivered,Ignored
LOG0004194,ST2025003218,SMS,Inbound,Vet Transfer,2024-01-08 17:00:00,Failed,Ignored
LOG0004195,ST2025003161,SMS,Outbound,Payment Reminder,2024-11-07 19:37:00,Read,Ignored
LOG0004196,ST2025006523,SMS,Outbound,O2C,2024-11-22 21:23:00,Delivered,Ignored
LOG0004197,ST2025008499,WhatsApp,Inbound,Payment Reminder,2024-01-07 10:57:00,Delivered,Clicked
LOG0004198,ST2025007374,SMS,Outbound,Payment Reminder,2024-12-17 08:13:00,Delivered,Replied
LOG0004199,ST2025007877,Call,Outbound,Vet Transfer,2024-11-07 15:53:00,Delivered,Ignored
LOG0004200,ST2025000062,Email,Outbound,O2C,2024-12-03 08:00:00,Failed,Clicked
LOG0004201,ST2025009054,WhatsApp,Outbound,Delivery Update,2024-11-23 07:09:00,Delivered,Ignored
LOG0004202,ST2025000225,Call,Outbound,Delivery Update,2024-06-05 05:53:00,Delivered,Ignored
LOG0004203,ST2025005372,WhatsApp,Outbound,Vet Transfer,2024-05-26 11:06:00,Read,Ignored
LOG0004204,ST2025000240,Email,Outbound,Vet Transfer,2024-04-13 21:19:00,Read,Ignored
LOG0004205,ST2025007533,Call,Outbound,O2C,2024-04-26 16:54:00,Delivered,Ignored
LOG0004206,ST2025006466,Email,Outbound,Vet Transfer,2024-09-25 03:59:00,Delivered,Ignored
LOG0004207,ST2025001770,Call,Outbound,Vet Transfer,2024-01-18 20:53:00,Delivered,Replied
LOG0004208,ST2025000339,Call,Outbound,O2C,2024-06-19 15:02:00,Read,Ignored
LOG0004209,ST2025006180,SMS,Inbound,Delivery Update,2024-05-15 05:11:00,Delivered,Ignored
LOG0004210,ST2025009686,WhatsApp,Outbound,O2C,2024-07-02 14:55:00,Read,Ignored
LOG0004211,ST2025001248,Call,Outbound,O2C,2024-07-23 14:08:00,Failed,Ignored
LOG0004212,ST2025005102,WhatsApp,Inbound,Delivery Update,2024-11-30 15:19:00,Delivered,Ignored
LOG0004213,ST2025001574,SMS,Inbound,O2C,2024-10-15 20:02:00,Delivered,Ignored
LOG0004214,ST2025009850,WhatsApp,Outbound,Delivery Update,2024-07-08 15:49:00,Delivered,Ignored
LOG0004215,ST2025002431,Email,Outbound,Vet Transfer,2024-10-21 11:08:00,Delivered,Replied
LOG0004216,ST2025005929,Call,Outbound,O2C,2024-02-11 02:31:00,Delivered,Clicked
LOG0004217,ST2025003762,Call,Outbound,Delivery Update,2024-05-15 04:35:00,Delivered,Clicked
LOG0004218,ST2025004021,Call,Inbound,Payment Reminder,2024-12-17 13:47:00,Delivered,Clicked
LOG0004219,ST2025004074,WhatsApp,Outbound,Vet Transfer,2024-12-24 02:40:00,Delivered,Ignored
LOG0004220,ST2025008181,Call,Inbound,Payment Reminder,2024-10-26 22:20:00,Read,Clicked
LOG0004221,ST2025006328,Call,Outbound,Delivery Update,2024-03-20 05:06:00,Read,Clicked
LOG0004222,ST2025000241,Call,Outbound,Delivery Update,2024-02-05 03:06:00,Delivered,Ignored
LOG0004223,ST2025008325,Email,Outbound,Payment Reminder,2024-01-29 13:07:00,Delivered,Ignored
LOG0004224,ST2025000872,SMS,Outbound,Payment Reminder,2024-10-14 00:09:00,Read,Ignored
LOG0004225,ST2025001094,WhatsApp,Outbound,O2C,2024-08-02 23:20:00,Delivered,Ignored
LOG0004226,ST2025002074,SMS,Outbound,Vet Transfer,2024-10-23 09:22:00,Delivered,Ignored
LOG0004227,ST2025005848,SMS,Outbound,Payment Reminder,2024-04-15 10:00:00,Failed,Clicked
LOG0004228,ST2025009800,Call,Outbound,Delivery Update,2024-09-04 23:28:00,Delivered,Ignored
LOG0004229,ST2025007317,WhatsApp,Outbound,Delivery Update,2024-11-27 22:39:00,Delivered,Ignored
LOG0004230,ST2025009140,Email,Inbound,Delivery Update,2024-07-08 23:52:00,Delivered,Ignored
LOG0004231,ST2025001473,SMS,Outbound,O2C,2024-10-28 07:38:00,Delivered,Ignored
LOG0004232,ST2025001221,WhatsApp,Outbound,O2C,2024-01-06 12:57:00,Delivered,Ignored
LOG0004233,ST2025009152,WhatsApp,Outbound,Delivery Update,2024-03-01 15:56:00,Delivered,Clicked
LOG0004234,ST2025000310,Email,Outbound,O2C,2024-11-23 17:42:00,Delivered,Ignored
LOG0004235,ST2025006254,SMS,Outbound,Payment Reminder,2024-10-13 01:31:00,Read,Replied
LOG0004236,ST2025008415,Email,Outbound,Delivery Update,2024-05-13 22:01:00,Delivered,Ignored
LOG0004237,ST2025009515,Email,Outbound,Delivery Update,2024-01-02 03:21:00,Delivered,Ignored
LOG0004238,ST2025008997,Call,Outbound,Delivery Update,2024-01-12 22:41:00,Delivered,Replied
LOG0004239,ST2025006595,SMS,Outbound,Delivery Update,2024-06-27 17:55:00,Delivered,Clicked
LOG0004240,ST2025003825,Email,Outbound,Vet Transfer,2024-12-22 20:15:00,Delivered,Ignored
LOG0004241,ST2025004089,SMS,Outbound,O2C,2024-03-27 05:36:00,Read,Ignored
LOG0004242,ST2025002326,Email,Outbound,Vet Transfer,2024-08-20 14:33:00,Failed,Replied
LOG0004243,ST2025006441,Call,Outbound,Payment Reminder,2024-03-20 08:17:00,Delivered,Ignored
LOG0004244,ST2025004816,SMS,Outbound,Payment Reminder,2024-08-17 06:25:00,Delivered,Clicked
LOG0004245,ST2025004705,WhatsApp,Outbound,Delivery Update,2024-08-23 06:08:00,Delivered,Clicked
LOG0004246,ST2025006295,Call,Outbound,Payment Reminder,2024-04-07 18:11:00,Delivered,Ignored
LOG0004247,ST2025005545,SMS,Outbound,Delivery Update,2024-08-21 05:44:00,Read,Replied
LOG0004248,ST2025001776,SMS,Outbound,O2C,2024-02-23 04:08:00,Delivered,Ignored
LOG0004249,ST2025008692,Call,Outbound,Vet Transfer,2024-10-28 20:50:00,Delivered,Ignored
LOG0004250,ST2025006959,Call,Outbound,Vet Transfer,2024-05-28 03:46:00,Failed,Ignored
LOG0004251,ST2025003705,WhatsApp,Outbound,Payment Reminder,2024-04-09 06:00:00,Delivered,Ignored
LOG0004252,ST2025008933,WhatsApp,Outbound,Delivery Update,2024-08-14 12:55:00,Delivered,Replied
LOG0004253,ST2025003309,SMS,Outbound,Payment Reminder,2024-12-18 02:03:00,Read,Clicked
LOG0004254,ST2025001225,Call,Outbound,Vet Transfer,2024-02-19 00:26:00,Delivered,Ignored
LOG0004255,ST2025003129,Email,Outbound,Payment Reminder,2024-05-29 12:18:00,Delivered,Ignored
LOG0004256,ST2025002524,Call,Outbound,Vet Transfer,2024-08-02 09:00:00,Read,Clicked
LOG0004257,ST2025003806,Email,Outbound,Payment Reminder,2024-11-19 01:43:00,Delivered,Clicked
LOG0004258,ST2025005990,Email,Outbound,Vet Transfer,2024-02-01 07:31:00,Read,Replied
LOG0004259,ST2025008813,Email,Outbound,Delivery Update,2024-09-20 05:51:00,Delivered,Ignored
LOG0004260,ST2025001518,WhatsApp,Outbound,Payment Reminder,2024-03-02 12:09:00,Read,Clicked
LOG0004261,ST2025003904,Call,Outbound,Payment Reminder,2024-05-18 10:45:00,Delivered,Clicked
LOG0004262,ST2025003230,Email,Outbound,O2C,2024-05-28 03:01:00,Delivered,Clicked
LOG0004263,ST2025004868,WhatsApp,Outbound,Delivery Update,2024-09-14 23:01:00,Read,Replied
LOG0004264,ST2025003546,Email,Outbound,Payment Reminder,2024-04-27 18:21:00,Failed,Ignored
LOG0004265,ST2025006547,SMS,Outbound,Payment Reminder,2024-05-29 20:06:00,Delivered,Replied
LOG0004266,ST2025004476,SMS,Outbound,Delivery Update,2024-01-07 03:56:00,Delivered,Clicked
LOG0004267,ST2025001599,Call,Outbound,Vet Transfer,2024-04-20 05:31:00,Read,Ignored
LOG0004268,ST2025009667,Email,Outbound,Payment Reminder,2024-09-16 03:13:00,Failed,Ignored
LOG0004269,ST2025000797,SMS,Inbound,Vet Transfer,2024-01-03 22:17:00,Delivered,Clicked
LOG0004270,ST2025004291,WhatsApp,Outbound,Payment Reminder,2024-01-04 22:51:00,Delivered,Ignored
LOG0004271,ST2025005510,SMS,Outbound,Vet Transfer,2024-08-20 16:47:00,Read,Ignored
LOG0004272,ST2025001980,WhatsApp,Outbound,O2C,2024-10-16 20:48:00,Delivered,Clicked
LOG0004273,ST2025001715,SMS,Outbound,Vet Transfer,2024-10-03 22:52:00,Delivered,Clicked
LOG0004274,ST2025003230,SMS,Inbound,Delivery Update,2024-09-08 20:40:00,Read,Ignored
LOG0004275,ST2025008464,SMS,Outbound,O2C,2024-08-26 22:44:00,Delivered,Ignored
LOG0004276,ST2025008978,SMS,Inbound,Vet Transfer,2024-01-12 17:22:00,Read,Ignored
LOG0004277,ST2025004974,Call,Outbound,Vet Transfer,2024-06-07 21:33:00,Delivered,Clicked
LOG0004278,ST2025002582,WhatsApp,Outbound,Payment Reminder,2024-01-07 03:08:00,Delivered,Ignored
LOG0004279,ST2025003194,SMS,Outbound,Payment Reminder,2024-09-01 20:58:00,Delivered,Ignored
LOG0004280,ST2025006394,SMS,Outbound,Delivery Update,2024-07-07 04:03:00,Delivered,Ignored
LOG0004281,ST2025006639,Email,Outbound,Delivery Update,2024-09-25 19:08:00,Delivered,Clicked
LOG0004282,ST2025005538,SMS,Outbound,O2C,2024-09-17 01:24:00,Delivered,Ignored
LOG0004283,ST2025005948,SMS,Inbound,Vet Transfer,2024-12-05 00:33:00,Read,Clicked
LOG0004284,ST2025005275,WhatsApp,Outbound,Delivery Update,2024-10-09 18:04:00,Delivered,Ignored
LOG0004285,ST2025000441,Call,Outbound,Payment Reminder,2024-09-05 10:59:00,Delivered,Clicked
LOG0004286,ST2025004831,WhatsApp,Outbound,Vet Transfer,2024-06-22 05:53:00,Delivered,Ignored
LOG0004287,ST2025008838,SMS,Outbound,Delivery Update,2024-12-10 02:26:00,Delivered,Ignored
LOG0004288,ST2025000126,SMS,Inbound,O2C,2024-10-10 14:11:00,Delivered,Ignored
LOG0004289,ST2025005904,SMS,Outbound,Delivery Update,2024-03-26 06:28:00,Delivered,Clicked
LOG0004290,ST2025004757,Call,Outbound,Delivery Update,2024-06-12 17:28:00,Read,Replied
LOG0004291,ST2025003227,WhatsApp,Outbound,Vet Transfer,2024-08-18 20:19:00,Read,Ignored
LOG0004292,ST2025004609,Email,Inbound,O2C,2024-05-19 00:56:00,Delivered,Ignored
LOG0004293,ST2025005820,Call,Outbound,O2C,2024-06-26 20:33:00,Delivered,Ignored
LOG0004294,ST2025008724,Email,Outbound,Payment Reminder,2024-09-03 21:48:00,Delivered,Clicked
LOG0004295,ST2025009425,Call,Outbound,O2C,2024-01-12 12:38:00,Delivered,Ignored
LOG0004296,ST2025005982,WhatsApp,Inbound,O2C,2024-08-08 07:16:00,Read,Ignored
LOG0004297,ST2025004771,WhatsApp,Outbound,Vet Transfer,2024-08-03 00:44:00,Delivered,Ignored
LOG0004298,ST2025002472,Call,Outbound,Delivery Update,2024-12-28 12:16:00,Failed,Ignored
LOG0004299,ST2025009193,WhatsApp,Inbound,O2C,2024-09-23 11:24:00,Delivered,Ignored
LOG0004300,ST2025003316,Call,Outbound,Delivery Update,2024-07-30 03:58:00,Delivered,Ignored
LOG0004301,ST2025000530,WhatsApp,Inbound,Delivery Update,2024-03-06 10:11:00,Read,Ignored
LOG0004302,ST2025005002,Email,Outbound,Vet Transfer,2024-08-26 02:54:00,Delivered,Ignored
LOG0004303,ST2025006352,WhatsApp,Inbound,O2C,2024-06-12 17:39:00,Read,Ignored
LOG0004304,ST2025003167,Email,Outbound,Vet Transfer,2024-10-15 01:58:00,Read,Ignored
LOG0004305,ST2025002930,Call,Outbound,Delivery Update,2024-03-10 07:01:00,Delivered,Ignored
LOG0004306,ST2025007427,SMS,Outbound,Vet Transfer,2024-05-21 02:24:00,Delivered,Replied
LOG0004307,ST2025006845,Call,Outbound,O2C,2024-09-11 06:41:00,Delivered,Clicked
LOG0004308,ST2025005050,Call,Outbound,Delivery Update,2024-02-24 01:03:00,Delivered,Clicked
LOG0004309,ST2025001640,Email,Outbound,Delivery Update,2024-12-29 03:57:00,Delivered,Ignored
LOG0004310,ST2025006381,Call,Outbound,Vet Transfer,2024-10-16 00:51:00,Delivered,Ignored
LOG0004311,ST2025006713,Call,Outbound,Vet Transfer,2024-09-17 04:46:00,Delivered,Clicked
LOG0004312,ST2025003002,WhatsApp,Outbound,Vet Transfer,2024-12-11 06:49:00,Delivered,Clicked
LOG0004313,ST2025008140,SMS,Outbound,Payment Reminder,2024-06-16 00:44:00,Delivered,Ignored
LOG0004314,ST2025001984,WhatsApp,Outbound,Delivery Update,2024-06-20 17:43:00,Read,Ignored
LOG0004315,ST2025001979,WhatsApp,Outbound,O2C,2024-09-05 08:42:00,Delivered,Ignored
LOG0004316,ST2025000308,Email,Inbound,Vet Transfer,2024-08-11 18:09:00,Delivered,Ignored
LOG0004317,ST2025005711,Email,Inbound,Vet Transfer,2024-01-08 15:59:00,Delivered,Replied
LOG0004318,ST2025009324,SMS,Outbound,O2C,2024-11-23 04:36:00,Delivered,Ignored
LOG0004319,ST2025004144,Email,Outbound,Payment Reminder,2024-04-18 21:57:00,Delivered,Ignored
LOG0004320,ST2025004312,Call,Outbound,O2C,2024-03-17 20:09:00,Read,Replied
LOG0004321,ST2025006253,Email,Outbound,Delivery Update,2024-05-12 21:22:00,Read,Ignored
LOG0004322,ST2025003901,WhatsApp,Outbound,Delivery Update,2024-06-19 17:01:00,Delivered,Clicked
LOG0004323,ST2025009409,WhatsApp,Outbound,Payment Reminder,2024-08-14 05:33:00,Failed,Clicked
LOG0004324,ST2025007407,Call,Outbound,Vet Transfer,2024-01-13 17:25:00,Delivered,Ignored
LOG0004325,ST2025002579,Email,Outbound,Delivery Update,2024-03-24 18:32:00,Delivered,Ignored
LOG0004326,ST2025005904,SMS,Outbound,Vet Transfer,2024-05-20 05:40:00,Delivered,Replied
LOG0004327,ST2025009587,SMS,Outbound,Vet Transfer,2024-12-28 05:59:00,Delivered,Clicked
LOG0004328,ST2025003243,SMS,Outbound,O2C,2024-01-24 10:39:00,Delivered,Clicked
LOG0004329,ST2025004478,SMS,Outbound,O2C,2024-10-23 13:33:00,Delivered,Replied
LOG0004330,ST2025007572,Email,Inbound,O2C,2024-04-25 20:01:00,Delivered,Clicked
LOG0004331,ST2025008500,Email,Outbound,O2C,2024-10-14 14:21:00,Delivered,Ignored
LOG0004332,ST2025007761,SMS,Inbound,Delivery Update,2024-02-08 05:46:00,Delivered,Ignored
LOG0004333,ST2025006281,SMS,Outbound,Delivery Update,2024-12-13 20:08:00,Read,Ignored
LOG0004334,ST2025001517,SMS,Outbound,Payment Reminder,2024-10-31 08:19:00,Delivered,Ignored
LOG0004335,ST2025006405,Call,Outbound,Vet Transfer,2024-10-23 22:56:00,Delivered,Replied
LOG0004336,ST2025003339,Email,Outbound,Payment Reminder,2024-10-17 12:03:00,Delivered,Ignored
LOG0004337,ST2025002345,WhatsApp,Inbound,Payment Reminder,2024-02-14 21:08:00,Delivered,Clicked
LOG0004338,ST2025000571,Call,Outbound,Delivery Update,2024-09-16 09:43:00,Delivered,Ignored
LOG0004339,ST2025002464,SMS,Outbound,Delivery Update,2024-12-09 04:38:00,Delivered,Clicked
LOG0004340,ST2025002339,Email,Outbound,Vet Transfer,2024-04-05 10:25:00,Read,Ignored
LOG0004341,ST2025005364,WhatsApp,Outbound,O2C,2024-04-25 00:03:00,Delivered,Ignored
LOG0004342,ST2025009730,WhatsApp,Outbound,O2C,2024-08-30 08:19:00,Read,Ignored
LOG0004343,ST2025003704,Call,Outbound,O2C,2024-01-09 11:59:00,Read,Replied
LOG0004344,ST2025006600,Email,Inbound,Payment Reminder,2024-06-21 09:34:00,Failed,Clicked
LOG0004345,ST2025007746,WhatsApp,Outbound,Payment Reminder,2024-05-13 03:27:00,Delivered,Ignored
LOG0004346,ST2025006973,SMS,Outbound,O2C,2024-09-28 02:42:00,Failed,Ignored
LOG0004347,ST2025002221,SMS,Outbound,Vet Transfer,2024-10-21 09:38:00,Delivered,Ignored
LOG0004348,ST2025007432,Email,Outbound,Payment Reminder,2024-08-07 20:36:00,Delivered,Ignored
LOG0004349,ST2025009810,Email,Outbound,O2C,2024-05-28 21:08:00,Delivered,Replied
LOG0004350,ST2025001457,SMS,Inbound,Payment Reminder,2024-10-29 12:00:00,Delivered,Ignored
LOG0004351,ST2025006197,Email,Inbound,Vet Transfer,2024-09-21 03:51:00,Delivered,Ignored
LOG0004352,ST2025001019,SMS,Outbound,O2C,2024-06-08 13:00:00,Read,Clicked
LOG0004353,ST2025009460,WhatsApp,Outbound,Vet Transfer,2024-10-05 08:35:00,Delivered,Ignored
LOG0004354,ST2025002774,SMS,Outbound,Payment Reminder,2024-07-28 08:37:00,Failed,Ignored
LOG0004355,ST2025002848,Email,Outbound,Payment Reminder,2024-07-12 05:33:00,Delivered,Replied
LOG0004356,ST2025002907,Call,Inbound,O2C,2024-01-20 12:32:00,Delivered,Clicked
LOG0004357,ST2025005908,SMS,Outbound,Payment Reminder,2024-09-19 22:44:00,Delivered,Ignored
LOG0004358,ST2025001561,WhatsApp,Outbound,O2C,2024-04-13 09:59:00,Delivered,Replied
LOG0004359,ST2025001801,Email,Outbound,Delivery Update,2024-06-30 02:52:00,Delivered,Ignored
LOG0004360,ST2025003606,SMS,Outbound,O2C,2024-02-16 16:08:00,Delivered,Ignored
LOG0004361,ST2025007746,Email,Outbound,Vet Transfer,2024-05-13 02:23:00,Delivered,Ignored
LOG0004362,ST2025005897,SMS,Outbound,O2C,2024-10-03 14:21:00,Read,Ignored
LOG0004363,ST2025009959,Email,Outbound,Vet Transfer,2024-04-02 04:39:00,Delivered,Replied
LOG0004364,ST2025009243,SMS,Inbound,O2C,2024-10-11 19:40:00,Delivered,Ignored
LOG0004365,ST2025004202,Call,Outbound,Payment Reminder,2024-01-16 08:04:00,Read,Replied
LOG0004366,ST2025004685,Email,Inbound,Payment Reminder,2024-08-08 21:52:00,Delivered,Clicked
LOG0004367,ST2025009913,WhatsApp,Outbound,Vet Transfer,2024-03-04 08:43:00,Delivered,Ignored
LOG0004368,ST2025005157,Email,Outbound,O2C,2024-05-11 14:19:00,Read,Ignored
LOG0004369,ST2025008000,Call,Outbound,Payment Reminder,2024-07-25 19:21:00,Failed,Ignored
LOG0004370,ST2025004609,Call,Inbound,Delivery Update,2024-07-16 09:31:00,Read,Ignored
LOG0004371,ST2025003397,Call,Inbound,O2C,2024-11-25 10:49:00,Delivered,Ignored
LOG0004372,ST2025000819,Call,Outbound,Delivery Update,2024-10-28 01:16:00,Delivered,Ignored
LOG0004373,ST2025007989,Call,Outbound,Payment Reminder,2024-08-05 03:37:00,Delivered,Ignored
LOG0004374,ST2025008593,Email,Outbound,Delivery Update,2024-06-28 05:22:00,Delivered,Ignored
LOG0004375,ST2025008085,Call,Outbound,Delivery Update,2024-03-20 00:41:00,Delivered,Clicked
LOG0004376,ST2025006830,WhatsApp,Outbound,Payment Reminder,2024-12-12 14:03:00,Delivered,Clicked
LOG0004377,ST2025006475,WhatsApp,Outbound,Payment Reminder,2024-09-15 14:18:00,Delivered,Ignored
LOG0004378,ST2025001098,Email,Outbound,Payment Reminder,2024-10-21 07:03:00,Read,Ignored
LOG0004379,ST2025006600,Email,Outbound,Vet Transfer,2024-08-13 14:56:00,Delivered,Ignored
LOG0004380,ST2025004989,Email,Outbound,Payment Reminder,2024-08-20 18:10:00,Failed,Ignored
LOG0004381,ST2025006766,SMS,Outbound,Payment Reminder,2024-11-06 07:05:00,Delivered,Ignored
LOG0004382,ST2025008053,Call,Outbound,Vet Transfer,2024-12-06 02:21:00,Read,Ignored
LOG0004383,ST2025005275,SMS,Outbound,O2C,2024-01-05 06:08:00,Read,Ignored
LOG0004384,ST2025003878,WhatsApp,Outbound,Vet Transfer,2024-11-14 09:26:00,Delivered,Ignored
LOG0004385,ST2025002706,SMS,Outbound,Delivery Update,2024-07-25 07:24:00,Delivered,Replied
LOG0004386,ST2025002880,WhatsApp,Outbound,Delivery Update,2024-05-14 15:33:00,Read,Ignored
LOG0004387,ST2025009261,SMS,Outbound,O2C,2024-09-02 10:05:00,Delivered,Ignored
LOG0004388,ST2025008936,Call,Outbound,Vet Transfer,2024-04-14 06:13:00,Read,Ignored
LOG0004389,ST2025006847,SMS,Inbound,O2C,2024-01-12 00:07:00,Delivered,Ignored
LOG0004390,ST2025006840,WhatsApp,Outbound,Delivery Update,2024-06-26 10:41:00,Read,Ignored
LOG0004391,ST2025009710,Email,Inbound,Vet Transfer,2024-08-11 07:48:00,Delivered,Ignored
LOG0004392,ST2025000258,Call,Inbound,Payment Reminder,2024-06-21 11:00:00,Delivered,Ignored
LOG0004393,ST2025009731,Call,Outbound,Payment Reminder,2024-03-10 17:19:00,Delivered,Replied
LOG0004394,ST2025007000,Call,Outbound,Delivery Update,2024-04-30 09:15:00,Delivered,Ignored
LOG0004395,ST2025002897,Email,Outbound,Vet Transfer,2024-11-12 21:07:00,Read,Clicked
LOG0004396,ST2025003068,SMS,Outbound,Delivery Update,2024-12-18 00:02:00,Delivered,Clicked
LOG0004397,ST2025002561,Email,Outbound,Delivery Update,2024-12-02 16:19:00,Read,Ignored
LOG0004398,ST2025006409,Call,Outbound,Payment Reminder,2024-11-23 15:17:00,Delivered,Replied
